semilla	subsamping	oficial	meseta	ganancia
115223	1	1	11110	13462500
115223	1	0	5000	11800000
115223	1	0	5500	12225000
115223	1	0	6000	12300000
115223	1	0	6500	12375000
115223	1	0	7000	13050000
115223	1	0	7500	13425000
115223	1	0	8000	13700000
115223	1	0	8500	13675000
115223	1	0	9000	13700000
115223	1	0	9500	13875000
115223	1	0	10000	13900000
115223	1	0	10500	13675000
115223	1	0	11000	13550000
115223	1	0	11500	13425000
115223	1	0	12000	13500000
115223	1	0	12500	13375000
115223	1	0	13000	13100000
115223	1	0	13500	12925000
115223	1	0	14000	12850000
115223	1	0	14500	12775000
115223	1	0	15000	12600000
635527	1	1	11110	13712500
635527	1	0	5000	11950000
635527	1	0	5500	12525000
635527	1	0	6000	12750000
635527	1	0	6500	12975000
635527	1	0	7000	13100000
635527	1	0	7500	13475000
635527	1	0	8000	13750000
635527	1	0	8500	13875000
635527	1	0	9000	13850000
635527	1	0	9500	13925000
635527	1	0	10000	13850000
635527	1	0	10500	13825000
635527	1	0	11000	13700000
635527	1	0	11500	13625000
635527	1	0	12000	13450000
635527	1	0	12500	13525000
635527	1	0	13000	13350000
635527	1	0	13500	13375000
635527	1	0	14000	13150000
635527	1	0	14500	13075000
635527	1	0	15000	12800000
878197	1	1	11110	13362500
878197	1	0	5000	11850000
878197	1	0	5500	12475000
878197	1	0	6000	13050000
878197	1	0	6500	13075000
878197	1	0	7000	13100000
878197	1	0	7500	13375000
878197	1	0	8000	13500000
878197	1	0	8500	13625000
878197	1	0	9000	13750000
878197	1	0	9500	13675000
878197	1	0	10000	13700000
878197	1	0	10500	13575000
878197	1	0	11000	13450000
878197	1	0	11500	13125000
878197	1	0	12000	13500000
878197	1	0	12500	13425000
878197	1	0	13000	13550000
878197	1	0	13500	13425000
878197	1	0	14000	13350000
878197	1	0	14500	12975000
878197	1	0	15000	12800000
514049	1	1	11110	13962500
514049	1	0	5000	11550000
514049	1	0	5500	12125000
514049	1	0	6000	12850000
514049	1	0	6500	12775000
514049	1	0	7000	13050000
514049	1	0	7500	13475000
514049	1	0	8000	13400000
514049	1	0	8500	13575000
514049	1	0	9000	13850000
514049	1	0	9500	14125000
514049	1	0	10000	13950000
514049	1	0	10500	13575000
514049	1	0	11000	13950000
514049	1	0	11500	13725000
514049	1	0	12000	13700000
514049	1	0	12500	13525000
514049	1	0	13000	13500000
514049	1	0	13500	13425000
514049	1	0	14000	13200000
514049	1	0	14500	13425000
514049	1	0	15000	13400000
357817	1	1	11110	13612500
357817	1	0	5000	11950000
357817	1	0	5500	12075000
357817	1	0	6000	12550000
357817	1	0	6500	13125000
357817	1	0	7000	13350000
357817	1	0	7500	13625000
357817	1	0	8000	13700000
357817	1	0	8500	13925000
357817	1	0	9000	14100000
357817	1	0	9500	14225000
357817	1	0	10000	14200000
357817	1	0	10500	13975000
357817	1	0	11000	13750000
357817	1	0	11500	13525000
357817	1	0	12000	13500000
357817	1	0	12500	13425000
357817	1	0	13000	13300000
357817	1	0	13500	13225000
357817	1	0	14000	12850000
357817	1	0	14500	12775000
357817	1	0	15000	12600000
278981	1	1	11110	13862500
278981	1	0	5000	11950000
278981	1	0	5500	12275000
278981	1	0	6000	12800000
278981	1	0	6500	13075000
278981	1	0	7000	12950000
278981	1	0	7500	13125000
278981	1	0	8000	13550000
278981	1	0	8500	13525000
278981	1	0	9000	13750000
278981	1	0	9500	13925000
278981	1	0	10000	1.4e+07
278981	1	0	10500	13825000
278981	1	0	11000	13850000
278981	1	0	11500	14025000
278981	1	0	12000	13750000
278981	1	0	12500	13775000
278981	1	0	13000	13650000
278981	1	0	13500	13475000
278981	1	0	14000	13300000
278981	1	0	14500	13175000
278981	1	0	15000	12750000
772963	1	1	11110	13862500
772963	1	0	5000	11750000
772963	1	0	5500	12475000
772963	1	0	6000	12650000
772963	1	0	6500	12925000
772963	1	0	7000	13050000
772963	1	0	7500	13025000
772963	1	0	8000	12950000
772963	1	0	8500	13625000
772963	1	0	9000	13800000
772963	1	0	9500	13925000
772963	1	0	10000	1.4e+07
772963	1	0	10500	13875000
772963	1	0	11000	13750000
772963	1	0	11500	14075000
772963	1	0	12000	13950000
772963	1	0	12500	13875000
772963	1	0	13000	13750000
772963	1	0	13500	13575000
772963	1	0	14000	13350000
772963	1	0	14500	13025000
772963	1	0	15000	12950000
334031	1	1	11110	13712500
334031	1	0	5000	11850000
334031	1	0	5500	12075000
334031	1	0	6000	12200000
334031	1	0	6500	12625000
334031	1	0	7000	13050000
334031	1	0	7500	13175000
334031	1	0	8000	13350000
334031	1	0	8500	13325000
334031	1	0	9000	13450000
334031	1	0	9500	13525000
334031	1	0	10000	13550000
334031	1	0	10500	13675000
334031	1	0	11000	13700000
334031	1	0	11500	13575000
334031	1	0	12000	13650000
334031	1	0	12500	13825000
334031	1	0	13000	13700000
334031	1	0	13500	13475000
334031	1	0	14000	13200000
334031	1	0	14500	13175000
334031	1	0	15000	13050000
519011	1	1	11110	14212500
519011	1	0	5000	11700000
519011	1	0	5500	12125000
519011	1	0	6000	12650000
519011	1	0	6500	13025000
519011	1	0	7000	13500000
519011	1	0	7500	13575000
519011	1	0	8000	13500000
519011	1	0	8500	13975000
519011	1	0	9000	1.4e+07
519011	1	0	9500	14025000
519011	1	0	10000	14100000
519011	1	0	10500	14075000
519011	1	0	11000	14150000
519011	1	0	11500	13925000
519011	1	0	12000	13900000
519011	1	0	12500	13825000
519011	1	0	13000	13550000
519011	1	0	13500	13225000
519011	1	0	14000	12850000
519011	1	0	14500	12775000
519011	1	0	15000	12500000
952123	1	1	11110	13812500
952123	1	0	5000	11950000
952123	1	0	5500	12525000
952123	1	0	6000	12650000
952123	1	0	6500	12975000
952123	1	0	7000	13100000
952123	1	0	7500	13125000
952123	1	0	8000	13550000
952123	1	0	8500	13725000
952123	1	0	9000	13900000
952123	1	0	9500	13725000
952123	1	0	10000	13600000
952123	1	0	10500	13975000
952123	1	0	11000	13950000
952123	1	0	11500	13775000
952123	1	0	12000	13700000
952123	1	0	12500	13725000
952123	1	0	13000	13550000
952123	1	0	13500	13375000
952123	1	0	14000	13350000
952123	1	0	14500	13125000
952123	1	0	15000	12850000
767623	1	1	11110	14112500
767623	1	0	5000	12050000
767623	1	0	5500	12325000
767623	1	0	6000	12600000
767623	1	0	6500	12725000
767623	1	0	7000	13150000
767623	1	0	7500	13325000
767623	1	0	8000	13500000
767623	1	0	8500	13525000
767623	1	0	9000	13900000
767623	1	0	9500	13875000
767623	1	0	10000	13950000
767623	1	0	10500	13975000
767623	1	0	11000	14150000
767623	1	0	11500	14075000
767623	1	0	12000	13700000
767623	1	0	12500	13375000
767623	1	0	13000	1.3e+07
767623	1	0	13500	13025000
767623	1	0	14000	13050000
767623	1	0	14500	12825000
767623	1	0	15000	12850000
852827	1	1	11110	13712500
852827	1	0	5000	11500000
852827	1	0	5500	12375000
852827	1	0	6000	12450000
852827	1	0	6500	12925000
852827	1	0	7000	13200000
852827	1	0	7500	13375000
852827	1	0	8000	13350000
852827	1	0	8500	13575000
852827	1	0	9000	1.4e+07
852827	1	0	9500	13875000
852827	1	0	10000	13750000
852827	1	0	10500	13725000
852827	1	0	11000	13700000
852827	1	0	11500	13925000
852827	1	0	12000	14100000
852827	1	0	12500	13975000
852827	1	0	13000	1.4e+07
852827	1	0	13500	13825000
852827	1	0	14000	13550000
852827	1	0	14500	13125000
852827	1	0	15000	12900000
934693	1	1	11110	14012500
934693	1	0	5000	11850000
934693	1	0	5500	12025000
934693	1	0	6000	12500000
934693	1	0	6500	12575000
934693	1	0	7000	12900000
934693	1	0	7500	13575000
934693	1	0	8000	13700000
934693	1	0	8500	13925000
934693	1	0	9000	13750000
934693	1	0	9500	13875000
934693	1	0	10000	14200000
934693	1	0	10500	14075000
934693	1	0	11000	14150000
934693	1	0	11500	13925000
934693	1	0	12000	13800000
934693	1	0	12500	13675000
934693	1	0	13000	13600000
934693	1	0	13500	13275000
934693	1	0	14000	13050000
934693	1	0	14500	12675000
934693	1	0	15000	12400000
231533	1	1	11110	13962500
231533	1	0	5000	11900000
231533	1	0	5500	12175000
231533	1	0	6000	12750000
231533	1	0	6500	13075000
231533	1	0	7000	1.3e+07
231533	1	0	7500	12875000
231533	1	0	8000	13150000
231533	1	0	8500	13125000
231533	1	0	9000	13500000
231533	1	0	9500	13625000
231533	1	0	10000	13700000
231533	1	0	10500	13725000
231533	1	0	11000	1.4e+07
231533	1	0	11500	14075000
231533	1	0	12000	13900000
231533	1	0	12500	13775000
231533	1	0	13000	13850000
231533	1	0	13500	13475000
231533	1	0	14000	13250000
231533	1	0	14500	12975000
231533	1	0	15000	12750000
494441	1	1	11110	14012500
494441	1	0	5000	11850000
494441	1	0	5500	12125000
494441	1	0	6000	12450000
494441	1	0	6500	12675000
494441	1	0	7000	1.3e+07
494441	1	0	7500	13325000
494441	1	0	8000	13450000
494441	1	0	8500	13725000
494441	1	0	9000	14050000
494441	1	0	9500	13925000
494441	1	0	10000	14100000
494441	1	0	10500	13825000
494441	1	0	11000	13900000
494441	1	0	11500	14025000
494441	1	0	12000	13750000
494441	1	0	12500	13525000
494441	1	0	13000	13600000
494441	1	0	13500	13875000
494441	1	0	14000	13800000
494441	1	0	14500	13525000
494441	1	0	15000	13350000
830383	1	1	11110	13862500
830383	1	0	5000	11650000
830383	1	0	5500	12225000
830383	1	0	6000	12450000
830383	1	0	6500	13075000
830383	1	0	7000	13750000
830383	1	0	7500	14025000
830383	1	0	8000	13850000
830383	1	0	8500	13625000
830383	1	0	9000	13750000
830383	1	0	9500	13975000
830383	1	0	10000	14050000
830383	1	0	10500	13925000
830383	1	0	11000	13800000
830383	1	0	11500	13825000
830383	1	0	12000	13750000
830383	1	0	12500	13475000
830383	1	0	13000	13350000
830383	1	0	13500	13325000
830383	1	0	14000	13050000
830383	1	0	14500	13025000
830383	1	0	15000	12550000
253741	1	1	11110	13712500
253741	1	0	5000	11800000
253741	1	0	5500	12125000
253741	1	0	6000	12300000
253741	1	0	6500	12675000
253741	1	0	7000	13100000
253741	1	0	7500	13025000
253741	1	0	8000	13250000
253741	1	0	8500	13575000
253741	1	0	9000	13650000
253741	1	0	9500	13525000
253741	1	0	10000	13700000
253741	1	0	10500	13375000
253741	1	0	11000	13650000
253741	1	0	11500	13725000
253741	1	0	12000	13650000
253741	1	0	12500	13925000
253741	1	0	13000	13950000
253741	1	0	13500	13675000
253741	1	0	14000	13250000
253741	1	0	14500	13175000
253741	1	0	15000	12900000
326581	1	1	11110	13812500
326581	1	0	5000	11650000
326581	1	0	5500	12125000
326581	1	0	6000	12350000
326581	1	0	6500	12925000
326581	1	0	7000	13250000
326581	1	0	7500	13525000
326581	1	0	8000	13850000
326581	1	0	8500	13775000
326581	1	0	9000	13950000
326581	1	0	9500	13975000
326581	1	0	10000	1.4e+07
326581	1	0	10500	14075000
326581	1	0	11000	13850000
326581	1	0	11500	13775000
326581	1	0	12000	13600000
326581	1	0	12500	13675000
326581	1	0	13000	13550000
326581	1	0	13500	13425000
326581	1	0	14000	13500000
326581	1	0	14500	13225000
326581	1	0	15000	12900000
120563	1	1	11110	13912500
120563	1	0	5000	11750000
120563	1	0	5500	12125000
120563	1	0	6000	12850000
120563	1	0	6500	12925000
120563	1	0	7000	13150000
120563	1	0	7500	13275000
120563	1	0	8000	13200000
120563	1	0	8500	13525000
120563	1	0	9000	13400000
120563	1	0	9500	13725000
120563	1	0	10000	13850000
120563	1	0	10500	13875000
120563	1	0	11000	13850000
120563	1	0	11500	13775000
120563	1	0	12000	13850000
120563	1	0	12500	13975000
120563	1	0	13000	13750000
120563	1	0	13500	13575000
120563	1	0	14000	13250000
120563	1	0	14500	13075000
120563	1	0	15000	12750000
637277	1	1	11110	13912500
637277	1	0	5000	1.2e+07
637277	1	0	5500	12175000
637277	1	0	6000	12700000
637277	1	0	6500	12875000
637277	1	0	7000	13050000
637277	1	0	7500	13525000
637277	1	0	8000	13550000
637277	1	0	8500	13825000
637277	1	0	9000	14050000
637277	1	0	9500	14125000
637277	1	0	10000	14200000
637277	1	0	10500	13825000
637277	1	0	11000	1.4e+07
637277	1	0	11500	13675000
637277	1	0	12000	13550000
637277	1	0	12500	13375000
637277	1	0	13000	13800000
637277	1	0	13500	13525000
637277	1	0	14000	13400000
637277	1	0	14500	13075000
637277	1	0	15000	12850000
624667	1	1	11110	14112500
624667	1	0	5000	11350000
624667	1	0	5500	11725000
624667	1	0	6000	12300000
624667	1	0	6500	12625000
624667	1	0	7000	12950000
624667	1	0	7500	13275000
624667	1	0	8000	13500000
624667	1	0	8500	13725000
624667	1	0	9000	13750000
624667	1	0	9500	13625000
624667	1	0	10000	13850000
624667	1	0	10500	13875000
624667	1	0	11000	14100000
624667	1	0	11500	14125000
624667	1	0	12000	14100000
624667	1	0	12500	13875000
624667	1	0	13000	1.4e+07
624667	1	0	13500	13725000
624667	1	0	14000	13650000
624667	1	0	14500	13275000
624667	1	0	15000	12850000
509797	1	1	11110	13662500
509797	1	0	5000	11900000
509797	1	0	5500	12175000
509797	1	0	6000	12550000
509797	1	0	6500	12775000
509797	1	0	7000	1.3e+07
509797	1	0	7500	13125000
509797	1	0	8000	13450000
509797	1	0	8500	13775000
509797	1	0	9000	13700000
509797	1	0	9500	13825000
509797	1	0	10000	13950000
509797	1	0	10500	13925000
509797	1	0	11000	13650000
509797	1	0	11500	13575000
509797	1	0	12000	13700000
509797	1	0	12500	13575000
509797	1	0	13000	13400000
509797	1	0	13500	13025000
509797	1	0	14000	12950000
509797	1	0	14500	12775000
509797	1	0	15000	12800000
831437	1	1	11110	14412500
831437	1	0	5000	12150000
831437	1	0	5500	12575000
831437	1	0	6000	12750000
831437	1	0	6500	12975000
831437	1	0	7000	13450000
831437	1	0	7500	13875000
831437	1	0	8000	14050000
831437	1	0	8500	14175000
831437	1	0	9000	14050000
831437	1	0	9500	14275000
831437	1	0	10000	14350000
831437	1	0	10500	14475000
831437	1	0	11000	14350000
831437	1	0	11500	14425000
831437	1	0	12000	14150000
831437	1	0	12500	14125000
831437	1	0	13000	14050000
831437	1	0	13500	13875000
831437	1	0	14000	13550000
831437	1	0	14500	13325000
831437	1	0	15000	13200000
731363	1	1	11110	13912500
731363	1	0	5000	11800000
731363	1	0	5500	12575000
731363	1	0	6000	13300000
731363	1	0	6500	13375000
731363	1	0	7000	13650000
731363	1	0	7500	14025000
731363	1	0	8000	13800000
731363	1	0	8500	14075000
731363	1	0	9000	14150000
731363	1	0	9500	14225000
731363	1	0	10000	14100000
731363	1	0	10500	14125000
731363	1	0	11000	13800000
731363	1	0	11500	13825000
731363	1	0	12000	13800000
731363	1	0	12500	13325000
731363	1	0	13000	13400000
731363	1	0	13500	13125000
731363	1	0	14000	1.3e+07
731363	1	0	14500	12825000
731363	1	0	15000	12450000
255589	1	1	11110	13862500
255589	1	0	5000	11400000
255589	1	0	5500	11825000
255589	1	0	6000	12450000
255589	1	0	6500	12925000
255589	1	0	7000	13500000
255589	1	0	7500	13675000
255589	1	0	8000	13850000
255589	1	0	8500	13975000
255589	1	0	9000	14050000
255589	1	0	9500	14025000
255589	1	0	10000	13950000
255589	1	0	10500	13925000
255589	1	0	11000	13900000
255589	1	0	11500	13675000
255589	1	0	12000	13700000
255589	1	0	12500	13875000
255589	1	0	13000	13750000
255589	1	0	13500	13625000
255589	1	0	14000	13350000
255589	1	0	14500	13025000
255589	1	0	15000	12900000
586609	1	1	11110	13862500
586609	1	0	5000	1.2e+07
586609	1	0	5500	12675000
586609	1	0	6000	13150000
586609	1	0	6500	13425000
586609	1	0	7000	13800000
586609	1	0	7500	13725000
586609	1	0	8000	13850000
586609	1	0	8500	14275000
586609	1	0	9000	14100000
586609	1	0	9500	14175000
586609	1	0	10000	14050000
586609	1	0	10500	13975000
586609	1	0	11000	13900000
586609	1	0	11500	14025000
586609	1	0	12000	13800000
586609	1	0	12500	13775000
586609	1	0	13000	13550000
586609	1	0	13500	13375000
586609	1	0	14000	13050000
586609	1	0	14500	12775000
586609	1	0	15000	12800000
181297	1	1	11110	13462500
181297	1	0	5000	11400000
181297	1	0	5500	11725000
181297	1	0	6000	11950000
181297	1	0	6500	12325000
181297	1	0	7000	12650000
181297	1	0	7500	12975000
181297	1	0	8000	13350000
181297	1	0	8500	13475000
181297	1	0	9000	13650000
181297	1	0	9500	13875000
181297	1	0	10000	13500000
181297	1	0	10500	13475000
181297	1	0	11000	13500000
181297	1	0	11500	13675000
181297	1	0	12000	13800000
181297	1	0	12500	13775000
181297	1	0	13000	13400000
181297	1	0	13500	13475000
181297	1	0	14000	13350000
181297	1	0	14500	13275000
181297	1	0	15000	12850000
946753	1	1	11110	13562500
946753	1	0	5000	1.2e+07
946753	1	0	5500	12475000
946753	1	0	6000	12950000
946753	1	0	6500	13275000
946753	1	0	7000	13500000
946753	1	0	7500	13825000
946753	1	0	8000	13850000
946753	1	0	8500	14025000
946753	1	0	9000	14200000
946753	1	0	9500	14275000
946753	1	0	10000	1.4e+07
946753	1	0	10500	13775000
946753	1	0	11000	13600000
946753	1	0	11500	13725000
946753	1	0	12000	13700000
946753	1	0	12500	13625000
946753	1	0	13000	13500000
946753	1	0	13500	13575000
946753	1	0	14000	13300000
946753	1	0	14500	12975000
946753	1	0	15000	12700000
556043	1	1	11110	13762500
556043	1	0	5000	11600000
556043	1	0	5500	12125000
556043	1	0	6000	12300000
556043	1	0	6500	12875000
556043	1	0	7000	13100000
556043	1	0	7500	13325000
556043	1	0	8000	13300000
556043	1	0	8500	13175000
556043	1	0	9000	13750000
556043	1	0	9500	13925000
556043	1	0	10000	13700000
556043	1	0	10500	13625000
556043	1	0	11000	13800000
556043	1	0	11500	13925000
556043	1	0	12000	13750000
556043	1	0	12500	13575000
556043	1	0	13000	13400000
556043	1	0	13500	13175000
556043	1	0	14000	12950000
556043	1	0	14500	12675000
556043	1	0	15000	12550000
542999	1	1	11110	14312500
542999	1	0	5000	1.2e+07
542999	1	0	5500	12525000
542999	1	0	6000	12750000
542999	1	0	6500	13225000
542999	1	0	7000	13600000
542999	1	0	7500	13875000
542999	1	0	8000	14150000
542999	1	0	8500	14125000
542999	1	0	9000	14100000
542999	1	0	9500	13875000
542999	1	0	10000	14150000
542999	1	0	10500	14175000
542999	1	0	11000	14300000
542999	1	0	11500	14325000
542999	1	0	12000	14150000
542999	1	0	12500	14075000
542999	1	0	13000	13950000
542999	1	0	13500	13625000
542999	1	0	14000	13500000
542999	1	0	14500	13125000
542999	1	0	15000	12950000
372847	1	1	11110	13562500
372847	1	0	5000	12150000
372847	1	0	5500	12325000
372847	1	0	6000	12550000
372847	1	0	6500	13125000
372847	1	0	7000	13500000
372847	1	0	7500	13375000
372847	1	0	8000	13700000
372847	1	0	8500	13875000
372847	1	0	9000	14150000
372847	1	0	9500	14025000
372847	1	0	10000	13800000
372847	1	0	10500	13725000
372847	1	0	11000	13550000
372847	1	0	11500	13525000
372847	1	0	12000	13450000
372847	1	0	12500	13275000
372847	1	0	13000	13150000
372847	1	0	13500	12975000
372847	1	0	14000	12700000
372847	1	0	14500	12725000
372847	1	0	15000	12650000
397361	1	1	11110	13512500
397361	1	0	5000	11950000
397361	1	0	5500	12075000
397361	1	0	6000	12650000
397361	1	0	6500	12725000
397361	1	0	7000	13200000
397361	1	0	7500	13525000
397361	1	0	8000	13950000
397361	1	0	8500	14125000
397361	1	0	9000	13900000
397361	1	0	9500	13925000
397361	1	0	10000	13800000
397361	1	0	10500	13525000
397361	1	0	11000	13500000
397361	1	0	11500	13475000
397361	1	0	12000	13400000
397361	1	0	12500	13475000
397361	1	0	13000	13300000
397361	1	0	13500	13225000
397361	1	0	14000	13150000
397361	1	0	14500	13075000
397361	1	0	15000	13050000
774523	1	1	11110	13262500
774523	1	0	5000	12450000
774523	1	0	5500	12975000
774523	1	0	6000	13050000
774523	1	0	6500	13425000
774523	1	0	7000	13500000
774523	1	0	7500	13525000
774523	1	0	8000	13650000
774523	1	0	8500	13975000
774523	1	0	9000	14150000
774523	1	0	9500	13975000
774523	1	0	10000	13850000
774523	1	0	10500	13575000
774523	1	0	11000	13200000
774523	1	0	11500	13475000
774523	1	0	12000	13400000
774523	1	0	12500	13375000
774523	1	0	13000	13650000
774523	1	0	13500	13425000
774523	1	0	14000	13250000
774523	1	0	14500	13275000
774523	1	0	15000	13200000
674363	1	1	11110	13612500
674363	1	0	5000	11450000
674363	1	0	5500	11925000
674363	1	0	6000	12250000
674363	1	0	6500	12575000
674363	1	0	7000	12600000
674363	1	0	7500	13075000
674363	1	0	8000	13500000
674363	1	0	8500	13625000
674363	1	0	9000	13600000
674363	1	0	9500	13475000
674363	1	0	10000	13400000
674363	1	0	10500	13525000
674363	1	0	11000	13600000
674363	1	0	11500	13525000
674363	1	0	12000	13450000
674363	1	0	12500	13575000
674363	1	0	13000	13400000
674363	1	0	13500	13175000
674363	1	0	14000	13050000
674363	1	0	14500	12975000
674363	1	0	15000	12550000
863123	1	1	11110	14112500
863123	1	0	5000	12050000
863123	1	0	5500	12275000
863123	1	0	6000	12400000
863123	1	0	6500	12725000
863123	1	0	7000	13200000
863123	1	0	7500	13475000
863123	1	0	8000	13700000
863123	1	0	8500	13925000
863123	1	0	9000	14450000
863123	1	0	9500	14275000
863123	1	0	10000	14400000
863123	1	0	10500	14325000
863123	1	0	11000	14200000
863123	1	0	11500	13925000
863123	1	0	12000	13800000
863123	1	0	12500	13525000
863123	1	0	13000	13450000
863123	1	0	13500	13175000
863123	1	0	14000	12900000
863123	1	0	14500	12675000
863123	1	0	15000	12700000
298157	1	1	11110	13662500
298157	1	0	5000	1.2e+07
298157	1	0	5500	12075000
298157	1	0	6000	12500000
298157	1	0	6500	12875000
298157	1	0	7000	13300000
298157	1	0	7500	13675000
298157	1	0	8000	13700000
298157	1	0	8500	13875000
298157	1	0	9000	13800000
298157	1	0	9500	13925000
298157	1	0	10000	13950000
298157	1	0	10500	13775000
298157	1	0	11000	13750000
298157	1	0	11500	13625000
298157	1	0	12000	13650000
298157	1	0	12500	13625000
298157	1	0	13000	13450000
298157	1	0	13500	13325000
298157	1	0	14000	13050000
298157	1	0	14500	12975000
298157	1	0	15000	12700000
850211	1	1	11110	13962500
850211	1	0	5000	11350000
850211	1	0	5500	11625000
850211	1	0	6000	12250000
850211	1	0	6500	12725000
850211	1	0	7000	12950000
850211	1	0	7500	13425000
850211	1	0	8000	13700000
850211	1	0	8500	13875000
850211	1	0	9000	13850000
850211	1	0	9500	13575000
850211	1	0	10000	13950000
850211	1	0	10500	13925000
850211	1	0	11000	1.4e+07
850211	1	0	11500	14025000
850211	1	0	12000	13800000
850211	1	0	12500	13675000
850211	1	0	13000	13450000
850211	1	0	13500	13325000
850211	1	0	14000	13300000
850211	1	0	14500	13225000
850211	1	0	15000	12950000
768323	1	1	11110	14212500
768323	1	0	5000	12150000
768323	1	0	5500	12425000
768323	1	0	6000	12750000
768323	1	0	6500	12975000
768323	1	0	7000	13500000
768323	1	0	7500	13675000
768323	1	0	8000	13950000
768323	1	0	8500	14075000
768323	1	0	9000	14300000
768323	1	0	9500	14225000
768323	1	0	10000	14550000
768323	1	0	10500	14275000
768323	1	0	11000	14250000
768323	1	0	11500	14175000
768323	1	0	12000	1.4e+07
768323	1	0	12500	13625000
768323	1	0	13000	13400000
768323	1	0	13500	13375000
768323	1	0	14000	13350000
768323	1	0	14500	13375000
768323	1	0	15000	13150000
388897	1	1	11110	13312500
388897	1	0	5000	11350000
388897	1	0	5500	11725000
388897	1	0	6000	12150000
388897	1	0	6500	12625000
388897	1	0	7000	12900000
388897	1	0	7500	13075000
388897	1	0	8000	13400000
388897	1	0	8500	13475000
388897	1	0	9000	13750000
388897	1	0	9500	14075000
388897	1	0	10000	13900000
388897	1	0	10500	13725000
388897	1	0	11000	13400000
388897	1	0	11500	13575000
388897	1	0	12000	13400000
388897	1	0	12500	13125000
388897	1	0	13000	13350000
388897	1	0	13500	13175000
388897	1	0	14000	13150000
388897	1	0	14500	12975000
388897	1	0	15000	12900000
488513	1	1	11110	14162500
488513	1	0	5000	11800000
488513	1	0	5500	12325000
488513	1	0	6000	12700000
488513	1	0	6500	12575000
488513	1	0	7000	12800000
488513	1	0	7500	13175000
488513	1	0	8000	13400000
488513	1	0	8500	13825000
488513	1	0	9000	13850000
488513	1	0	9500	14025000
488513	1	0	10000	1.4e+07
488513	1	0	10500	14125000
488513	1	0	11000	14250000
488513	1	0	11500	14075000
488513	1	0	12000	14050000
488513	1	0	12500	14125000
488513	1	0	13000	1.4e+07
488513	1	0	13500	13825000
488513	1	0	14000	13750000
488513	1	0	14500	13825000
488513	1	0	15000	13600000
471521	1	1	11110	13912500
471521	1	0	5000	11900000
471521	1	0	5500	12125000
471521	1	0	6000	12750000
471521	1	0	6500	12925000
471521	1	0	7000	13100000
471521	1	0	7500	13275000
471521	1	0	8000	13300000
471521	1	0	8500	13525000
471521	1	0	9000	13450000
471521	1	0	9500	13725000
471521	1	0	10000	13750000
471521	1	0	10500	13725000
471521	1	0	11000	13850000
471521	1	0	11500	13775000
471521	1	0	12000	13500000
471521	1	0	12500	13525000
471521	1	0	13000	13250000
471521	1	0	13500	13225000
471521	1	0	14000	1.3e+07
471521	1	0	14500	12775000
471521	1	0	15000	12500000
786691	1	1	11110	13662500
786691	1	0	5000	11450000
786691	1	0	5500	12275000
786691	1	0	6000	12650000
786691	1	0	6500	12625000
786691	1	0	7000	13050000
786691	1	0	7500	13275000
786691	1	0	8000	13800000
786691	1	0	8500	14075000
786691	1	0	9000	14250000
786691	1	0	9500	14175000
786691	1	0	10000	14350000
786691	1	0	10500	13875000
786691	1	0	11000	13700000
786691	1	0	11500	13625000
786691	1	0	12000	13450000
786691	1	0	12500	13225000
786691	1	0	13000	13200000
786691	1	0	13500	12925000
786691	1	0	14000	12950000
786691	1	0	14500	12825000
786691	1	0	15000	12800000
354451	1	1	11110	13512500
354451	1	0	5000	11550000
354451	1	0	5500	11775000
354451	1	0	6000	11900000
354451	1	0	6500	12225000
354451	1	0	7000	12700000
354451	1	0	7500	13525000
354451	1	0	8000	13400000
354451	1	0	8500	13475000
354451	1	0	9000	13650000
354451	1	0	9500	13375000
354451	1	0	10000	13600000
354451	1	0	10500	13575000
354451	1	0	11000	13600000
354451	1	0	11500	13675000
354451	1	0	12000	13600000
354451	1	0	12500	13575000
354451	1	0	13000	13550000
354451	1	0	13500	13225000
354451	1	0	14000	12900000
354451	1	0	14500	12775000
354451	1	0	15000	12650000
161531	1	1	11110	13862500
161531	1	0	5000	12150000
161531	1	0	5500	12825000
161531	1	0	6000	12800000
161531	1	0	6500	12875000
161531	1	0	7000	13100000
161531	1	0	7500	13425000
161531	1	0	8000	13650000
161531	1	0	8500	13625000
161531	1	0	9000	13650000
161531	1	0	9500	13775000
161531	1	0	10000	13400000
161531	1	0	10500	13875000
161531	1	0	11000	13850000
161531	1	0	11500	13925000
161531	1	0	12000	13800000
161531	1	0	12500	13725000
161531	1	0	13000	13550000
161531	1	0	13500	13375000
161531	1	0	14000	12900000
161531	1	0	14500	12725000
161531	1	0	15000	12650000
279479	1	1	11110	14012500
279479	1	0	5000	11750000
279479	1	0	5500	12375000
279479	1	0	6000	12750000
279479	1	0	6500	13325000
279479	1	0	7000	13700000
279479	1	0	7500	13575000
279479	1	0	8000	14050000
279479	1	0	8500	14075000
279479	1	0	9000	14150000
279479	1	0	9500	14025000
279479	1	0	10000	14300000
279479	1	0	10500	14175000
279479	1	0	11000	14050000
279479	1	0	11500	14375000
279479	1	0	12000	14150000
279479	1	0	12500	14075000
279479	1	0	13000	13900000
279479	1	0	13500	13575000
279479	1	0	14000	13500000
279479	1	0	14500	13425000
279479	1	0	15000	13200000
593689	1	1	11110	13962500
593689	1	0	5000	11150000
593689	1	0	5500	11825000
