semilla	subsamping	oficial	meseta	ganancia_Public	ganancia_Private
831437	1	0	7500	22225000	18796428.5714286
831437	1	0	8000	22316666.6666667	19721428.5714286
831437	1	0	8500	23266666.6666667	20278571.4285714
831437	1	0	9000	23508333.3333333	20996428.5714286
831437	1	0	9500	23241666.6666667	21217857.1428571
831437	1	0	10000	23600000	21171428.5714286
831437	1	0	10500	23662500	21108928.5714286
831437	1	0	11000	23695833.3333333	21130357.1428571
831437	1	0	11500	23979166.6666667	21044642.8571429
831437	1	0	12000	23295833.3333333	21444642.8571429
831437	1	0	12500	23387500	21298214.2857143
831437	1	0	13000	23525000	21560714.2857143
831437	1	0	13500	23737500	21291071.4285714
831437	1	0	14000	23783333.3333333	21307142.8571429
831437	1	0	14500	23462500	21694642.8571429
831437	1	0	15000	23691666.6666667	21703571.4285714
831437	1	0	15500	23595833.3333333	21423214.2857143
831437	1	0	16000	23512500	21208928.5714286
831437	1	0	16500	23179166.6666667	20887500
831437	1	0	17000	22729166.6666667	20687500
831437	1	0	17500	2.2e+07	20464285.7142857
831437	1	0	18000	21766666.6666667	20028571.4285714
831437	1	0	18500	21179166.6666667	19744642.8571429
831437	1	0	19000	20641666.6666667	19582142.8571429
831437	1	0	19500	20479166.6666667	19473214.2857143
831437	1	0	20000	19866666.6666667	19200000
731363	1	1	11084	24975000	21789285.7142857
731363	1	0	5000	19487500	16219642.8571429
731363	1	0	5500	19708333.3333333	16660714.2857143
731363	1	0	6000	20429166.6666667	17458928.5714286
731363	1	0	6500	20333333.3333333	18321428.5714286
731363	1	0	7000	20875000	19125000
731363	1	0	7500	21279166.6666667	19630357.1428571
731363	1	0	8000	22316666.6666667	20292857.1428571
731363	1	0	8500	22633333.3333333	20335714.2857143
731363	1	0	9000	22725000	20617857.1428571
731363	1	0	9500	23154166.6666667	21041071.4285714
731363	1	0	10000	24350000	21278571.4285714
731363	1	0	10500	24958333.3333333	21410714.2857143
731363	1	0	11000	25087500	21676785.7142857
731363	1	0	11500	24800000	22121428.5714286
731363	1	0	12000	24916666.6666667	22035714.2857143
731363	1	0	12500	24491666.6666667	21967857.1428571
731363	1	0	13000	24279166.6666667	22094642.8571429
731363	1	0	13500	23966666.6666667	22050000
731363	1	0	14000	23870833.3333333	21983928.5714286
731363	1	0	14500	23612500	21916071.4285714
731363	1	0	15000	23079166.6666667	21823214.2857143
731363	1	0	15500	22620833.3333333	21555357.1428571
731363	1	0	16000	22350000	21207142.8571429
731363	1	0	16500	22100000	20921428.5714286
731363	1	0	17000	21816666.6666667	20650000
731363	1	0	17500	21966666.6666667	20335714.2857143
731363	1	0	18000	21550000	20264285.7142857
731363	1	0	18500	21504166.6666667	20033928.5714286
731363	1	0	19000	21062500	19616071.4285714
731363	1	0	19500	20737500	19719642.8571429
731363	1	0	20000	20179166.6666667	19637500
255589	1	1	11084	25220833.3333333	21898214.2857143
255589	1	0	5000	17295833.3333333	15444642.8571429
255589	1	0	5500	18250000	16142857.1428571
255589	1	0	6000	19491666.6666667	16932142.8571429
255589	1	0	6500	20041666.6666667	17517857.1428571
255589	1	0	7000	20608333.3333333	18310714.2857143
255589	1	0	7500	21337500	19391071.4285714
255589	1	0	8000	22320833.3333333	19933928.5714286
255589	1	0	8500	22041666.6666667	20232142.8571429
255589	1	0	9000	23033333.3333333	20271428.5714286
255589	1	0	9500	23558333.3333333	20439285.7142857
255589	1	0	10000	23762500	21101785.7142857
255589	1	0	10500	24441666.6666667	21632142.8571429
255589	1	0	11000	24987500	21791071.4285714
255589	1	0	11500	24837500	21819642.8571429
255589	1	0	12000	24745833.3333333	21894642.8571429
255589	1	0	12500	24437500	22133928.5714286
255589	1	0	13000	24100000	22314285.7142857
255589	1	0	13500	23966666.6666667	22121428.5714286
255589	1	0	14000	23975000	21867857.1428571
255589	1	0	14500	23887500	22012500
255589	1	0	15000	23725000	21832142.8571429
255589	1	0	15500	23304166.6666667	21691071.4285714
255589	1	0	16000	23279166.6666667	21451785.7142857
255589	1	0	16500	22916666.6666667	21500000
255589	1	0	17000	22495833.3333333	21287500
255589	1	0	17500	22170833.3333333	21033928.5714286
255589	1	0	18000	21700000	20842857.1428571
255589	1	0	18500	21237500	20719642.8571429
255589	1	0	19000	20745833.3333333	20394642.8571429
255589	1	0	19500	20962500	20194642.8571429
255589	1	0	20000	20470833.3333333	19869642.8571429
586609	1	1	11084	25095833.3333333	22523214.2857143
586609	1	0	5000	18391666.6666667	16260714.2857143
586609	1	0	5500	20420833.3333333	17069642.8571429
586609	1	0	6000	21662500	17716071.4285714
586609	1	0	6500	22354166.6666667	18383928.5714286
586609	1	0	7000	22800000	19157142.8571429
586609	1	0	7500	23145833.3333333	20044642.8571429
586609	1	0	8000	24020833.3333333	20419642.8571429
586609	1	0	8500	23687500	20669642.8571429
586609	1	0	9000	23870833.3333333	21126785.7142857
586609	1	0	9500	24558333.3333333	21510714.2857143
586609	1	0	10000	24941666.6666667	22096428.5714286
586609	1	0	10500	25304166.6666667	22191071.4285714
586609	1	0	11000	25045833.3333333	22480357.1428571
586609	1	0	11500	25308333.3333333	22546428.5714286
586609	1	0	12000	25041666.6666667	22053571.4285714
586609	1	0	12500	24616666.6666667	21842857.1428571
586609	1	0	13000	24170833.3333333	21641071.4285714
586609	1	0	13500	24608333.3333333	21489285.7142857
586609	1	0	14000	24445833.3333333	21594642.8571429
586609	1	0	14500	24275000	21775000
586609	1	0	15000	23575000	21610714.2857143
586609	1	0	15500	23333333.3333333	21678571.4285714
586609	1	0	16000	23191666.6666667	21417857.1428571
586609	1	0	16500	22879166.6666667	21373214.2857143
586609	1	0	17000	22779166.6666667	21094642.8571429
586609	1	0	17500	22316666.6666667	20828571.4285714
586609	1	0	18000	22016666.6666667	20635714.2857143
586609	1	0	18500	21566666.6666667	20150000
586609	1	0	19000	21004166.6666667	19783928.5714286
586609	1	0	19500	20583333.3333333	19642857.1428571
586609	1	0	20000	20108333.3333333	19382142.8571429
181297	1	1	11084	23579166.6666667	21173214.2857143
181297	1	0	5000	17095833.3333333	15173214.2857143
181297	1	0	5500	17595833.3333333	15851785.7142857
181297	1	0	6000	18358333.3333333	16989285.7142857
181297	1	0	6500	19854166.6666667	17741071.4285714
181297	1	0	7000	21025000	18632142.8571429
181297	1	0	7500	21391666.6666667	19510714.2857143
181297	1	0	8000	21441666.6666667	19739285.7142857
181297	1	0	8500	21495833.3333333	20108928.5714286
181297	1	0	9000	21554166.6666667	20119642.8571429
181297	1	0	9500	21850000	20742857.1428571
181297	1	0	10000	22837500	20641071.4285714
181297	1	0	10500	23308333.3333333	20475000
181297	1	0	11000	23700000	21128571.4285714
181297	1	0	11500	23858333.3333333	21525000
181297	1	0	12000	23950000	22021428.5714286
181297	1	0	12500	23720833.3333333	22298214.2857143
181297	1	0	13000	23425000	22175000
181297	1	0	13500	23316666.6666667	22542857.1428571
181297	1	0	14000	23170833.3333333	22498214.2857143
181297	1	0	14500	23091666.6666667	22496428.5714286
181297	1	0	15000	22895833.3333333	22187500
181297	1	0	15500	22920833.3333333	21783928.5714286
181297	1	0	16000	22916666.6666667	21392857.1428571
181297	1	0	16500	22470833.3333333	20976785.7142857
181297	1	0	17000	22158333.3333333	20860714.2857143
181297	1	0	17500	22016666.6666667	20528571.4285714
181297	1	0	18000	21525000	20417857.1428571
181297	1	0	18500	21066666.6666667	20078571.4285714
181297	1	0	19000	20537500	19983928.5714286
181297	1	0	19500	20387500	19512500
181297	1	0	20000	20333333.3333333	19071428.5714286
946753	1	1	11084	23520833.3333333	21841071.4285714
946753	1	0	5000	16975000	15582142.8571429
946753	1	0	5500	17566666.6666667	16864285.7142857
946753	1	0	6000	18320833.3333333	17005357.1428571
946753	1	0	6500	19208333.3333333	17303571.4285714
946753	1	0	7000	19587500	17819642.8571429
946753	1	0	7500	19979166.6666667	18258928.5714286
946753	1	0	8000	20387500	18548214.2857143
946753	1	0	8500	20933333.3333333	18778571.4285714
946753	1	0	9000	21800000	19371428.5714286
946753	1	0	9500	22533333.3333333	19878571.4285714
946753	1	0	10000	22475000	21225000
946753	1	0	10500	23091666.6666667	21425000
946753	1	0	11000	23295833.3333333	21730357.1428571
946753	1	0	11500	23941666.6666667	21775000
946753	1	0	12000	24483333.3333333	22007142.8571429
946753	1	0	12500	24375000	22017857.1428571
946753	1	0	13000	24291666.6666667	21732142.8571429
946753	1	0	13500	24133333.3333333	22050000
946753	1	0	14000	23645833.3333333	21937500
946753	1	0	14500	23379166.6666667	21730357.1428571
946753	1	0	15000	23300000	21800000
946753	1	0	15500	22979166.6666667	21830357.1428571
946753	1	0	16000	22775000	21453571.4285714
946753	1	0	16500	22845833.3333333	21458928.5714286
946753	1	0	17000	22400000	21542857.1428571
946753	1	0	17500	21983333.3333333	21257142.8571429
946753	1	0	18000	21395833.3333333	20758928.5714286
946753	1	0	18500	21604166.6666667	20562500
946753	1	0	19000	21012500	20351785.7142857
946753	1	0	19500	20591666.6666667	20139285.7142857
946753	1	0	20000	19983333.3333333	20007142.8571429
556043	1	1	11084	23258333.3333333	21739285.7142857
556043	1	0	5000	17295833.3333333	16373214.2857143
556043	1	0	5500	19158333.3333333	17110714.2857143
556043	1	0	6000	20333333.3333333	17428571.4285714
556043	1	0	6500	21025000	18239285.7142857
556043	1	0	7000	21791666.6666667	18803571.4285714
556043	1	0	7500	22070833.3333333	19148214.2857143
556043	1	0	8000	22450000	19592857.1428571
556043	1	0	8500	23179166.6666667	20387500
556043	1	0	9000	23204166.6666667	20912500
556043	1	0	9500	23583333.3333333	20928571.4285714
556043	1	0	10000	23300000	21300000
556043	1	0	10500	23008333.3333333	21532142.8571429
556043	1	0	11000	22900000	21828571.4285714
556043	1	0	11500	23350000	21742857.1428571
556043	1	0	12000	23875000	21625000
556043	1	0	12500	23754166.6666667	21926785.7142857
556043	1	0	13000	23620833.3333333	21948214.2857143
556043	1	0	13500	24254166.6666667	21998214.2857143
556043	1	0	14000	23975000	22010714.2857143
556043	1	0	14500	24012500	21816071.4285714
556043	1	0	15000	23537500	21769642.8571429
556043	1	0	15500	23404166.6666667	21648214.2857143
556043	1	0	16000	22875000	21482142.8571429
556043	1	0	16500	22416666.6666667	21357142.8571429
556043	1	0	17000	22266666.6666667	21242857.1428571
556043	1	0	17500	22125000	20767857.1428571
556043	1	0	18000	21650000	20435714.2857143
556043	1	0	18500	21391666.6666667	20153571.4285714
556043	1	0	19000	20841666.6666667	19782142.8571429
556043	1	0	19500	20716666.6666667	19728571.4285714
556043	1	0	20000	20091666.6666667	19532142.8571429
542999	1	1	11084	23491666.6666667	21139285.7142857
542999	1	0	5000	16475000	14939285.7142857
542999	1	0	5500	17500000	15678571.4285714
542999	1	0	6000	18333333.3333333	16357142.8571429
542999	1	0	6500	19879166.6666667	17587500
542999	1	0	7000	20366666.6666667	18128571.4285714
542999	1	0	7500	20783333.3333333	18557142.8571429
542999	1	0	8000	21512500	18994642.8571429
542999	1	0	8500	21750000	19857142.8571429
542999	1	0	9000	22025000	20560714.2857143
542999	1	0	9500	22158333.3333333	21039285.7142857
542999	1	0	10000	23387500	21048214.2857143
542999	1	0	10500	23537500	21019642.8571429
542999	1	0	11000	23441666.6666667	21025000
542999	1	0	11500	23437500	21491071.4285714
542999	1	0	12000	23750000	21892857.1428571
542999	1	0	12500	23883333.3333333	21585714.2857143
542999	1	0	13000	24291666.6666667	21589285.7142857
542999	1	0	13500	23950000	21628571.4285714
542999	1	0	14000	24175000	21782142.8571429
542999	1	0	14500	23887500	22083928.5714286
542999	1	0	15000	23587500	22033928.5714286
542999	1	0	15500	23050000	21800000
542999	1	0	16000	22895833.3333333	21830357.1428571
542999	1	0	16500	22795833.3333333	21551785.7142857
542999	1	0	17000	22516666.6666667	21207142.8571429
542999	1	0	17500	21933333.3333333	21207142.8571429
542999	1	0	18000	21637500	21155357.1428571
542999	1	0	18500	21454166.6666667	20698214.2857143
542999	1	0	19000	21079166.6666667	20251785.7142857
542999	1	0	19500	20600000	20064285.7142857
542999	1	0	20000	20754166.6666667	19676785.7142857
372847	1	1	11084	23770833.3333333	20519642.8571429
372847	1	0	5000	17616666.6666667	15735714.2857143
372847	1	0	5500	19116666.6666667	16128571.4285714
372847	1	0	6000	19691666.6666667	16632142.8571429
372847	1	0	6500	20587500	17712500
372847	1	0	7000	20500000	17857142.8571429
372847	1	0	7500	21366666.6666667	18450000
372847	1	0	8000	21816666.6666667	18935714.2857143
372847	1	0	8500	21787500	19341071.4285714
372847	1	0	9000	22316666.6666667	19435714.2857143
372847	1	0	9500	22183333.3333333	20242857.1428571
372847	1	0	10000	22683333.3333333	20492857.1428571
372847	1	0	10500	23029166.6666667	20523214.2857143
372847	1	0	11000	23870833.3333333	20626785.7142857
372847	1	0	11500	23750000	20642857.1428571
372847	1	0	12000	23820833.3333333	21148214.2857143
372847	1	0	12500	23858333.3333333	21239285.7142857
372847	1	0	13000	23854166.6666667	21276785.7142857
372847	1	0	13500	23579166.6666667	21501785.7142857
372847	1	0	14000	23604166.6666667	21741071.4285714
372847	1	0	14500	23175000	21603571.4285714
372847	1	0	15000	23075000	21610714.2857143
372847	1	0	15500	22650000	21400000
372847	1	0	16000	22175000	21282142.8571429
372847	1	0	16500	22191666.6666667	20953571.4285714
372847	1	0	17000	21770833.3333333	21098214.2857143
372847	1	0	17500	21625000	21053571.4285714
372847	1	0	18000	21187500	20919642.8571429
372847	1	0	18500	20558333.3333333	20653571.4285714
372847	1	0	19000	20279166.6666667	20523214.2857143
372847	1	0	19500	19891666.6666667	20225000
372847	1	0	20000	19975000	19725000
397361	1	1	11084	24008333.3333333	21060714.2857143
397361	1	0	5000	18629166.6666667	15944642.8571429
397361	1	0	5500	18908333.3333333	17003571.4285714
397361	1	0	6000	20591666.6666667	17889285.7142857
397361	1	0	6500	20470833.3333333	18191071.4285714
397361	1	0	7000	21300000	18728571.4285714
397361	1	0	7500	22333333.3333333	19464285.7142857
397361	1	0	8000	23037500	19769642.8571429
397361	1	0	8500	23100000	20135714.2857143
397361	1	0	9000	23854166.6666667	20633928.5714286
397361	1	0	9500	23858333.3333333	20525000
397361	1	0	10000	23812500	20651785.7142857
397361	1	0	10500	23662500	20466071.4285714
397361	1	0	11000	24108333.3333333	21025000
397361	1	0	11500	24166666.6666667	20892857.1428571
397361	1	0	12000	24191666.6666667	20989285.7142857
397361	1	0	12500	24375000	21303571.4285714
397361	1	0	13000	24075000	21825000
397361	1	0	13500	24245833.3333333	21787500
397361	1	0	14000	23812500	21508928.5714286
397361	1	0	14500	23341666.6666667	21675000
397361	1	0	15000	23041666.6666667	21910714.2857143
397361	1	0	15500	22941666.6666667	21846428.5714286
397361	1	0	16000	22570833.3333333	21683928.5714286
397361	1	0	16500	22258333.3333333	21782142.8571429
397361	1	0	17000	22100000	21457142.8571429
397361	1	0	17500	21808333.3333333	21189285.7142857
397361	1	0	18000	21508333.3333333	20853571.4285714
397361	1	0	18500	21508333.3333333	20532142.8571429
397361	1	0	19000	21070833.3333333	20398214.2857143
397361	1	0	19500	20737500	19933928.5714286
397361	1	0	20000	20495833.3333333	19573214.2857143
774523	1	1	11084	24629166.6666667	21437500
774523	1	0	5000	18075000	14682142.8571429
774523	1	0	5500	18816666.6666667	15471428.5714286
774523	1	0	6000	18587500	16391071.4285714
774523	1	0	6500	18650000	17328571.4285714
774523	1	0	7000	19050000	18121428.5714286
774523	1	0	7500	19408333.3333333	18717857.1428571
774523	1	0	8000	20541666.6666667	19482142.8571429
774523	1	0	8500	21429166.6666667	20423214.2857143
774523	1	0	9000	21637500	20583928.5714286
774523	1	0	9500	23533333.3333333	20807142.8571429
774523	1	0	10000	23820833.3333333	20719642.8571429
774523	1	0	10500	23991666.6666667	20967857.1428571
774523	1	0	11000	24554166.6666667	21548214.2857143
774523	1	0	11500	24950000	21485714.2857143
774523	1	0	12000	24516666.6666667	21635714.2857143
774523	1	0	12500	24370833.3333333	21591071.4285714
774523	1	0	13000	23945833.3333333	21594642.8571429
774523	1	0	13500	23841666.6666667	21460714.2857143
774523	1	0	14000	23687500	21419642.8571429
774523	1	0	14500	23258333.3333333	21567857.1428571
774523	1	0	15000	23245833.3333333	21608928.5714286
774523	1	0	15500	22762500	21708928.5714286
774523	1	0	16000	22641666.6666667	21510714.2857143
774523	1	0	16500	22320833.3333333	21469642.8571429
774523	1	0	17000	22141666.6666667	21296428.5714286
774523	1	0	17500	21825000	21110714.2857143
774523	1	0	18000	21329166.6666667	20858928.5714286
774523	1	0	18500	21158333.3333333	20896428.5714286
774523	1	0	19000	20475000	20582142.8571429
774523	1	0	19500	20225000	20082142.8571429
774523	1	0	20000	19908333.3333333	19610714.2857143
674363	1	1	11084	23987500	22212500
674363	1	0	5000	19295833.3333333	17087500
674363	1	0	5500	19750000	18142857.1428571
674363	1	0	6000	20287500	18519642.8571429
674363	1	0	6500	20500000	18964285.7142857
674363	1	0	7000	20291666.6666667	19875000
674363	1	0	7500	20633333.3333333	19978571.4285714
674363	1	0	8000	21700000	20271428.5714286
674363	1	0	8500	22716666.6666667	20157142.8571429
674363	1	0	9000	23737500	20183928.5714286
674363	1	0	9500	23995833.3333333	20466071.4285714
674363	1	0	10000	24208333.3333333	21339285.7142857
674363	1	0	10500	24275000	21560714.2857143
674363	1	0	11000	24095833.3333333	22173214.2857143
674363	1	0	11500	23908333.3333333	22217857.1428571
674363	1	0	12000	23737500	22255357.1428571
674363	1	0	12500	23866666.6666667	21950000
674363	1	0	13000	23900000	21971428.5714286
674363	1	0	13500	23587500	22141071.4285714
674363	1	0	14000	23270833.3333333	22026785.7142857
674363	1	0	14500	22833333.3333333	21964285.7142857
674363	1	0	15000	22345833.3333333	22280357.1428571
674363	1	0	15500	22729166.6666667	22294642.8571429
674363	1	0	16000	22675000	22067857.1428571
674363	1	0	16500	22375000	21875000
674363	1	0	17000	21866666.6666667	21557142.8571429
674363	1	0	17500	21541666.6666667	21089285.7142857
674363	1	0	18000	21045833.3333333	20766071.4285714
674363	1	0	18500	21295833.3333333	20480357.1428571
674363	1	0	19000	21600000	20028571.4285714
674363	1	0	19500	21100000	19850000
674363	1	0	20000	20633333.3333333	19728571.4285714
863123	1	1	11084	24162500	22066071.4285714
863123	1	0	5000	18358333.3333333	15346428.5714286
863123	1	0	5500	19429166.6666667	16351785.7142857
863123	1	0	6000	2e+07	16928571.4285714
863123	1	0	6500	21400000	17935714.2857143
863123	1	0	7000	21766666.6666667	18028571.4285714
863123	1	0	7500	22654166.6666667	18612500
863123	1	0	8000	24020833.3333333	19491071.4285714
863123	1	0	8500	24079166.6666667	20287500
863123	1	0	9000	24054166.6666667	20905357.1428571
863123	1	0	9500	24304166.6666667	21048214.2857143
863123	1	0	10000	24416666.6666667	21178571.4285714
863123	1	0	10500	24183333.3333333	21885714.2857143
863123	1	0	11000	24270833.3333333	22098214.2857143
863123	1	0	11500	24125000	22053571.4285714
863123	1	0	12000	23941666.6666667	21953571.4285714
863123	1	0	12500	23795833.3333333	22337500
863123	1	0	13000	23695833.3333333	22130357.1428571
863123	1	0	13500	23412500	22001785.7142857
863123	1	0	14000	23620833.3333333	22233928.5714286
863123	1	0	14500	23350000	22028571.4285714
863123	1	0	15000	23062500	21830357.1428571
863123	1	0	15500	22879166.6666667	21873214.2857143
863123	1	0	16000	22766666.6666667	21885714.2857143
863123	1	0	16500	22466666.6666667	21835714.2857143
863123	1	0	17000	22241666.6666667	21610714.2857143
863123	1	0	17500	21895833.3333333	21366071.4285714
863123	1	0	18000	21620833.3333333	20876785.7142857
863123	1	0	18500	21012500	20530357.1428571
863123	1	0	19000	20679166.6666667	20137500
863123	1	0	19500	20100000	19707142.8571429
863123	1	0	20000	19850000	19421428.5714286
298157	1	1	11084	24450000	20585714.2857143
298157	1	0	5000	18533333.3333333	16628571.4285714
298157	1	0	5500	19204166.6666667	16876785.7142857
298157	1	0	6000	19979166.6666667	17080357.1428571
298157	1	0	6500	20995833.3333333	17680357.1428571
298157	1	0	7000	21145833.3333333	18294642.8571429
298157	1	0	7500	21900000	18792857.1428571
298157	1	0	8000	22129166.6666667	18873214.2857143
298157	1	0	8500	22933333.3333333	18850000
298157	1	0	9000	23337500	18998214.2857143
298157	1	0	9500	23279166.6666667	19630357.1428571
298157	1	0	10000	24287500	20305357.1428571
298157	1	0	10500	24533333.3333333	20235714.2857143
298157	1	0	11000	24408333.3333333	20467857.1428571
298157	1	0	11500	24187500	20741071.4285714
298157	1	0	12000	24245833.3333333	20966071.4285714
298157	1	0	12500	24145833.3333333	21687500
298157	1	0	13000	24400000	21685714.2857143
298157	1	0	13500	23929166.6666667	21780357.1428571
298157	1	0	14000	23695833.3333333	21558928.5714286
298157	1	0	14500	23204166.6666667	21376785.7142857
298157	1	0	15000	23091666.6666667	21460714.2857143
298157	1	0	15500	23004166.6666667	21605357.1428571
298157	1	0	16000	23008333.3333333	21353571.4285714
298157	1	0	16500	22816666.6666667	21042857.1428571
298157	1	0	17000	22208333.3333333	20839285.7142857
298157	1	0	17500	22025000	20596428.5714286
298157	1	0	18000	21879166.6666667	20266071.4285714
298157	1	0	18500	21600000	20064285.7142857
298157	1	0	19000	21412500	19966071.4285714
298157	1	0	19500	20812500	19973214.2857143
298157	1	0	20000	20200000	19557142.8571429
850211	1	1	11084	24329166.6666667	21851785.7142857
850211	1	0	5000	18175000	15782142.8571429
850211	1	0	5500	19204166.6666667	16948214.2857143
850211	1	0	6000	20437500	17455357.1428571
850211	1	0	6500	20662500	17894642.8571429
850211	1	0	7000	21575000	18682142.8571429
850211	1	0	7500	21837500	19105357.1428571
850211	1	0	8000	22541666.6666667	19625000
850211	1	0	8500	22987500	20112500
850211	1	0	9000	23887500	20548214.2857143
850211	1	0	9500	24266666.6666667	20778571.4285714
850211	1	0	10000	24137500	21441071.4285714
850211	1	0	10500	24529166.6666667	21737500
850211	1	0	11000	24437500	21955357.1428571
850211	1	0	11500	24450000	21985714.2857143
850211	1	0	12000	23979166.6666667	22223214.2857143
850211	1	0	12500	24137500	22262500
850211	1	0	13000	24370833.3333333	22126785.7142857
850211	1	0	13500	23775000	22060714.2857143
850211	1	0	14000	23800000	21942857.1428571
850211	1	0	14500	23320833.3333333	21541071.4285714
850211	1	0	15000	22816666.6666667	21221428.5714286
850211	1	0	15500	22583333.3333333	21214285.7142857
850211	1	0	16000	22504166.6666667	21069642.8571429
850211	1	0	16500	22012500	21030357.1428571
850211	1	0	17000	22200000	21271428.5714286
850211	1	0	17500	21891666.6666667	20867857.1428571
850211	1	0	18000	21737500	20541071.4285714
850211	1	0	18500	21250000	20500000
850211	1	0	19000	20558333.3333333	20046428.5714286
850211	1	0	19500	20208333.3333333	19875000
850211	1	0	20000	19729166.6666667	19687500
768323	1	1	11084	24220833.3333333	20469642.8571429
768323	1	0	5000	17416666.6666667	14107142.8571429
768323	1	0	5500	17795833.3333333	14766071.4285714
768323	1	0	6000	18175000	15425000
768323	1	0	6500	19075000	16146428.5714286
768323	1	0	7000	20558333.3333333	16975000
768323	1	0	7500	21312500	18044642.8571429
768323	1	0	8000	22329166.6666667	18287500
768323	1	0	8500	22237500	18505357.1428571
768323	1	0	9000	22583333.3333333	18892857.1428571
768323	1	0	9500	23170833.3333333	19462500
768323	1	0	10000	23687500	19633928.5714286
768323	1	0	10500	24250000	2e+07
768323	1	0	11000	24329166.6666667	20358928.5714286
768323	1	0	11500	24212500	20873214.2857143
768323	1	0	12000	24254166.6666667	21105357.1428571
768323	1	0	12500	24295833.3333333	21551785.7142857
768323	1	0	13000	24112500	21451785.7142857
768323	1	0	13500	23633333.3333333	22050000
768323	1	0	14000	23687500	21991071.4285714
768323	1	0	14500	23954166.6666667	21912500
768323	1	0	15000	23350000	21635714.2857143
768323	1	0	15500	23262500	21351785.7142857
768323	1	0	16000	22800000	21585714.2857143
768323	1	0	16500	22087500	21569642.8571429
768323	1	0	17000	21683333.3333333	20992857.1428571
768323	1	0	17500	21400000	20650000
768323	1	0	18000	21129166.6666667	20658928.5714286
768323	1	0	18500	20516666.6666667	20171428.5714286
768323	1	0	19000	20525000	19917857.1428571
768323	1	0	19500	20066666.6666667	19864285.7142857
768323	1	0	20000	19520833.3333333	19633928.5714286
388897	1	1	11084	24445833.3333333	21873214.2857143
388897	1	0	5000	18129166.6666667	15658928.5714286
388897	1	0	5500	18691666.6666667	16239285.7142857
388897	1	0	6000	19254166.6666667	16819642.8571429
388897	1	0	6500	19895833.3333333	17366071.4285714
388897	1	0	7000	20462500	18016071.4285714
388897	1	0	7500	20945833.3333333	18130357.1428571
388897	1	0	8000	21791666.6666667	19017857.1428571
388897	1	0	8500	22633333.3333333	19192857.1428571
388897	1	0	9000	23020833.3333333	20348214.2857143
388897	1	0	9500	23558333.3333333	20582142.8571429
388897	1	0	10000	23758333.3333333	21532142.8571429
388897	1	0	10500	24312500	21687500
388897	1	0	11000	24379166.6666667	21837500
388897	1	0	11500	24783333.3333333	21842857.1428571
388897	1	0	12000	24733333.3333333	22042857.1428571
388897	1	0	12500	24450000	22200000
388897	1	0	13000	23991666.6666667	22217857.1428571
388897	1	0	13500	24016666.6666667	22385714.2857143
388897	1	0	14000	23995833.3333333	22001785.7142857
388897	1	0	14500	24020833.3333333	21741071.4285714
388897	1	0	15000	23495833.3333333	21858928.5714286
388897	1	0	15500	23041666.6666667	21589285.7142857
388897	1	0	16000	22870833.3333333	21269642.8571429
388897	1	0	16500	22445833.3333333	20987500
388897	1	0	17000	22141666.6666667	20796428.5714286
388897	1	0	17500	21820833.3333333	20469642.8571429
388897	1	0	18000	21641666.6666667	20296428.5714286
388897	1	0	18500	21379166.6666667	20158928.5714286
388897	1	0	19000	21129166.6666667	20016071.4285714
388897	1	0	19500	20487500	19683928.5714286
388897	1	0	20000	19850000	19135714.2857143
488513	1	1	11084	23133333.3333333	21078571.4285714
488513	1	0	5000	17012500	15637500
488513	1	0	5500	17087500	16998214.2857143
488513	1	0	6000	17995833.3333333	17501785.7142857
488513	1	0	6500	19220833.3333333	17941071.4285714
488513	1	0	7000	19950000	18735714.2857143
488513	1	0	7500	21787500	18912500
488513	1	0	8000	22504166.6666667	19498214.2857143
488513	1	0	8500	22545833.3333333	19801785.7142857
488513	1	0	9000	22912500	20251785.7142857
488513	1	0	9500	23591666.6666667	20425000
488513	1	0	10000	23470833.3333333	20798214.2857143
488513	1	0	10500	23450000	20771428.5714286
488513	1	0	11000	23054166.6666667	21191071.4285714
488513	1	0	11500	23320833.3333333	21541071.4285714
488513	1	0	12000	23287500	21805357.1428571
488513	1	0	12500	23320833.3333333	21826785.7142857
488513	1	0	13000	23704166.6666667	21912500
488513	1	0	13500	23595833.3333333	21780357.1428571
488513	1	0	14000	23320833.3333333	21719642.8571429
488513	1	0	14500	22850000	22028571.4285714
488513	1	0	15000	22775000	22025000
488513	1	0	15500	22795833.3333333	21908928.5714286
488513	1	0	16000	22654166.6666667	21576785.7142857
488513	1	0	16500	22279166.6666667	21130357.1428571
488513	1	0	17000	22016666.6666667	20850000
488513	1	0	17500	21712500	20658928.5714286
488513	1	0	18000	21416666.6666667	20607142.8571429
488513	1	0	18500	21025000	20453571.4285714
488513	1	0	19000	20866666.6666667	20271428.5714286
488513	1	0	19500	20354166.6666667	20169642.8571429
488513	1	0	20000	19895833.3333333	19758928.5714286
471521	1	1	11084	23845833.3333333	20487500
471521	1	0	5000	19133333.3333333	14942857.1428571
471521	1	0	5500	19475000	15332142.8571429
471521	1	0	6000	20191666.6666667	16346428.5714286
471521	1	0	6500	21545833.3333333	16516071.4285714
471521	1	0	7000	22091666.6666667	17460714.2857143
471521	1	0	7500	22733333.3333333	17864285.7142857
471521	1	0	8000	23566666.6666667	18400000
471521	1	0	8500	23633333.3333333	19264285.7142857
471521	1	0	9000	24012500	19494642.8571429
471521	1	0	9500	24862500	19880357.1428571
