semilla	subsamping	oficial	meseta	ganancia_Public	ganancia_Private
408539	1	0	6000	18395833.3333333	16758928.5714286
408539	1	0	6500	19441666.6666667	17275000
408539	1	0	7000	20295833.3333333	17730357.1428571
408539	1	0	7500	21637500	18762500
408539	1	0	8000	22387500	19405357.1428571
408539	1	0	8500	22470833.3333333	19333928.5714286
408539	1	0	9000	22920833.3333333	19891071.4285714
408539	1	0	9500	23312500	20687500
408539	1	0	10000	23987500	21005357.1428571
408539	1	0	10500	23912500	21358928.5714286
408539	1	0	11000	23775000	21953571.4285714
408539	1	0	11500	23929166.6666667	21994642.8571429
408539	1	0	12000	24179166.6666667	22351785.7142857
408539	1	0	12500	23916666.6666667	22500000
408539	1	0	13000	23608333.3333333	22525000
408539	1	0	13500	23120833.3333333	22769642.8571429
408539	1	0	14000	22991666.6666667	22503571.4285714
408539	1	0	14500	22583333.3333333	22285714.2857143
408539	1	0	15000	22258333.3333333	22103571.4285714
408539	1	0	15500	22479166.6666667	21830357.1428571
408539	1	0	16000	22558333.3333333	21617857.1428571
408539	1	0	16500	22104166.6666667	21276785.7142857
408539	1	0	17000	21691666.6666667	21060714.2857143
408539	1	0	17500	21412500	20644642.8571429
408539	1	0	18000	21191666.6666667	20203571.4285714
408539	1	0	18500	20912500	19787500
408539	1	0	19000	20925000	19317857.1428571
408539	1	0	19500	20433333.3333333	18921428.5714286
408539	1	0	20000	20291666.6666667	18660714.2857143
724079	1	1	13416	23112500	22494642.8571429
724079	1	0	5000	17441666.6666667	15167857.1428571
724079	1	0	5500	18158333.3333333	15967857.1428571
724079	1	0	6000	18387500	16905357.1428571
724079	1	0	6500	18791666.6666667	17125000
724079	1	0	7000	20254166.6666667	17962500
724079	1	0	7500	20658333.3333333	18825000
724079	1	0	8000	21870833.3333333	19198214.2857143
724079	1	0	8500	22675000	19532142.8571429
724079	1	0	9000	23066666.6666667	19614285.7142857
724079	1	0	9500	23316666.6666667	20542857.1428571
724079	1	0	10000	23862500	20987500
724079	1	0	10500	24170833.3333333	21462500
724079	1	0	11000	24087500	21605357.1428571
724079	1	0	11500	23837500	22033928.5714286
724079	1	0	12000	23745833.3333333	22251785.7142857
724079	1	0	12500	23970833.3333333	22548214.2857143
724079	1	0	13000	23495833.3333333	22573214.2857143
724079	1	0	13500	23008333.3333333	22460714.2857143
724079	1	0	14000	22866666.6666667	22414285.7142857
724079	1	0	14500	22875000	22303571.4285714
724079	1	0	15000	22775000	22310714.2857143
724079	1	0	15500	22862500	21951785.7142857
724079	1	0	16000	22579166.6666667	21608928.5714286
724079	1	0	16500	21962500	21408928.5714286
724079	1	0	17000	21879166.6666667	21051785.7142857
724079	1	0	17500	21675000	20675000
724079	1	0	18000	21212500	20266071.4285714
724079	1	0	18500	21075000	19860714.2857143
724079	1	0	19000	20500000	19428571.4285714
724079	1	0	19500	20308333.3333333	19189285.7142857
724079	1	0	20000	19791666.6666667	18803571.4285714
564797	1	1	13416	23270833.3333333	22855357.1428571
564797	1	0	5000	17291666.6666667	14875000
564797	1	0	5500	17987500	15898214.2857143
564797	1	0	6000	18391666.6666667	16689285.7142857
564797	1	0	6500	18954166.6666667	17055357.1428571
564797	1	0	7000	19758333.3333333	17960714.2857143
564797	1	0	7500	21516666.6666667	18742857.1428571
564797	1	0	8000	22187500	19348214.2857143
564797	1	0	8500	22391666.6666667	19510714.2857143
564797	1	0	9000	23066666.6666667	19828571.4285714
564797	1	0	9500	22858333.3333333	20525000
564797	1	0	10000	23329166.6666667	21358928.5714286
564797	1	0	10500	23920833.3333333	21498214.2857143
564797	1	0	11000	23679166.6666667	22066071.4285714
564797	1	0	11500	23804166.6666667	22048214.2857143
564797	1	0	12000	23866666.6666667	22200000
564797	1	0	12500	23716666.6666667	22300000
564797	1	0	13000	23504166.6666667	22783928.5714286
564797	1	0	13500	23187500	22812500
564797	1	0	14000	22875000	22696428.5714286
564797	1	0	14500	22395833.3333333	22580357.1428571
564797	1	0	15000	22762500	22244642.8571429
564797	1	0	15500	22487500	22112500
564797	1	0	16000	22079166.6666667	21823214.2857143
564797	1	0	16500	21908333.3333333	21575000
564797	1	0	17000	21787500	21233928.5714286
564797	1	0	17500	21537500	20733928.5714286
564797	1	0	18000	21158333.3333333	20146428.5714286
564797	1	0	18500	20566666.6666667	19578571.4285714
564797	1	0	19000	20258333.3333333	19175000
564797	1	0	19500	20087500	18926785.7142857
564797	1	0	20000	19800000	18585714.2857143
368791	1	1	13416	22904166.6666667	22583928.5714286
368791	1	0	5000	17104166.6666667	14526785.7142857
368791	1	0	5500	18483333.3333333	16042857.1428571
368791	1	0	6000	18866666.6666667	16914285.7142857
368791	1	0	6500	19104166.6666667	16919642.8571429
368791	1	0	7000	20950000	17807142.8571429
368791	1	0	7500	21991666.6666667	18610714.2857143
368791	1	0	8000	21870833.3333333	18983928.5714286
368791	1	0	8500	22070833.3333333	19576785.7142857
368791	1	0	9000	22283333.3333333	20021428.5714286
368791	1	0	9500	23466666.6666667	20692857.1428571
368791	1	0	10000	23791666.6666667	21303571.4285714
368791	1	0	10500	23804166.6666667	21405357.1428571
368791	1	0	11000	24066666.6666667	21685714.2857143
368791	1	0	11500	24179166.6666667	21958928.5714286
368791	1	0	12000	24079166.6666667	22323214.2857143
368791	1	0	12500	23962500	22480357.1428571
368791	1	0	13000	23500000	22571428.5714286
368791	1	0	13500	22962500	22551785.7142857
368791	1	0	14000	22516666.6666667	22278571.4285714
368791	1	0	14500	22454166.6666667	22555357.1428571
368791	1	0	15000	22654166.6666667	22433928.5714286
368791	1	0	15500	22716666.6666667	22157142.8571429
368791	1	0	16000	22575000	21682142.8571429
368791	1	0	16500	22487500	21326785.7142857
368791	1	0	17000	22041666.6666667	21053571.4285714
368791	1	0	17500	21591666.6666667	20567857.1428571
368791	1	0	18000	21175000	20210714.2857143
368791	1	0	18500	20900000	19721428.5714286
368791	1	0	19000	20475000	19582142.8571429
368791	1	0	19500	20258333.3333333	19210714.2857143
368791	1	0	20000	19912500	18966071.4285714
118457	1	1	13416	23295833.3333333	22630357.1428571
118457	1	0	5000	17108333.3333333	14739285.7142857
118457	1	0	5500	18166666.6666667	15607142.8571429
118457	1	0	6000	18237500	16755357.1428571
118457	1	0	6500	18933333.3333333	17064285.7142857
118457	1	0	7000	20779166.6666667	17951785.7142857
118457	1	0	7500	21333333.3333333	18678571.4285714
118457	1	0	8000	22345833.3333333	19280357.1428571
118457	1	0	8500	22541666.6666667	19446428.5714286
118457	1	0	9000	22766666.6666667	20028571.4285714
118457	1	0	9500	23137500	20333928.5714286
118457	1	0	10000	23825000	21003571.4285714
118457	1	0	10500	24095833.3333333	21494642.8571429
118457	1	0	11000	23862500	21701785.7142857
118457	1	0	11500	24333333.3333333	22321428.5714286
118457	1	0	12000	24045833.3333333	22551785.7142857
118457	1	0	12500	23745833.3333333	22430357.1428571
118457	1	0	13000	23616666.6666667	22592857.1428571
118457	1	0	13500	23362500	22666071.4285714
118457	1	0	14000	22858333.3333333	22417857.1428571
118457	1	0	14500	22600000	22278571.4285714
118457	1	0	15000	22291666.6666667	22375000
118457	1	0	15500	22675000	22317857.1428571
118457	1	0	16000	22304166.6666667	21798214.2857143
118457	1	0	16500	21987500	21183928.5714286
118457	1	0	17000	21700000	20842857.1428571
118457	1	0	17500	21391666.6666667	20582142.8571429
118457	1	0	18000	21150000	20007142.8571429
118457	1	0	18500	20604166.6666667	19705357.1428571
118457	1	0	19000	20500000	19214285.7142857
118457	1	0	19500	20162500	19108928.5714286
118457	1	0	20000	19945833.3333333	18951785.7142857
946163	1	1	13416	22900000	22871428.5714286
946163	1	0	5000	17270833.3333333	14955357.1428571
946163	1	0	5500	18195833.3333333	16023214.2857143
946163	1	0	6000	18383333.3333333	16692857.1428571
946163	1	0	6500	18908333.3333333	17217857.1428571
946163	1	0	7000	20220833.3333333	18048214.2857143
946163	1	0	7500	20795833.3333333	18623214.2857143
946163	1	0	8000	22304166.6666667	19369642.8571429
946163	1	0	8500	23225000	19510714.2857143
946163	1	0	9000	23575000	20253571.4285714
946163	1	0	9500	23470833.3333333	20619642.8571429
946163	1	0	10000	23487500	20719642.8571429
946163	1	0	10500	23883333.3333333	21371428.5714286
946163	1	0	11000	24279166.6666667	21523214.2857143
946163	1	0	11500	23987500	22041071.4285714
946163	1	0	12000	24187500	22205357.1428571
946163	1	0	12500	23729166.6666667	22651785.7142857
946163	1	0	13000	23437500	22669642.8571429
946163	1	0	13500	22800000	22978571.4285714
946163	1	0	14000	22508333.3333333	22853571.4285714
946163	1	0	14500	22720833.3333333	22726785.7142857
946163	1	0	15000	22458333.3333333	22660714.2857143
946163	1	0	15500	22204166.6666667	22233928.5714286
946163	1	0	16000	22433333.3333333	21814285.7142857
946163	1	0	16500	22150000	21400000
946163	1	0	17000	21850000	20992857.1428571
946163	1	0	17500	21466666.6666667	20764285.7142857
946163	1	0	18000	21062500	20187500
946163	1	0	18500	20766666.6666667	19778571.4285714
946163	1	0	19000	20595833.3333333	19387500
946163	1	0	19500	20254166.6666667	19212500
946163	1	0	20000	20087500	18962500
149563	1	1	13416	23220833.3333333	22733928.5714286
149563	1	0	5000	16979166.6666667	14794642.8571429
149563	1	0	5500	17970833.3333333	15976785.7142857
149563	1	0	6000	18229166.6666667	16901785.7142857
149563	1	0	6500	18608333.3333333	17275000
149563	1	0	7000	20150000	17578571.4285714
149563	1	0	7500	21662500	18466071.4285714
149563	1	0	8000	21837500	19141071.4285714
149563	1	0	8500	22333333.3333333	19678571.4285714
149563	1	0	9000	23383333.3333333	20121428.5714286
149563	1	0	9500	23129166.6666667	20623214.2857143
149563	1	0	10000	23841666.6666667	20925000
149563	1	0	10500	23745833.3333333	21287500
149563	1	0	11000	23883333.3333333	22050000
149563	1	0	11500	23320833.3333333	22183928.5714286
149563	1	0	12000	23554166.6666667	22262500
149563	1	0	12500	23783333.3333333	22557142.8571429
149563	1	0	13000	23429166.6666667	22673214.2857143
149563	1	0	13500	23283333.3333333	22628571.4285714
149563	1	0	14000	22679166.6666667	22494642.8571429
149563	1	0	14500	22591666.6666667	22496428.5714286
149563	1	0	15000	22179166.6666667	22351785.7142857
149563	1	0	15500	22229166.6666667	22223214.2857143
149563	1	0	16000	22487500	21933928.5714286
149563	1	0	16500	22154166.6666667	21612500
149563	1	0	17000	22062500	21044642.8571429
149563	1	0	17500	21612500	20630357.1428571
149563	1	0	18000	21179166.6666667	20066071.4285714
149563	1	0	18500	20762500	19637500
149563	1	0	19000	20608333.3333333	19096428.5714286
149563	1	0	19500	19954166.6666667	19055357.1428571
149563	1	0	20000	19837500	18712500
658453	1	1	13416	23250000	22578571.4285714
658453	1	0	5000	17104166.6666667	14741071.4285714
658453	1	0	5500	18120833.3333333	16126785.7142857
658453	1	0	6000	18545833.3333333	16980357.1428571
658453	1	0	6500	18916666.6666667	17357142.8571429
658453	1	0	7000	20754166.6666667	17819642.8571429
658453	1	0	7500	21450000	18771428.5714286
658453	1	0	8000	21883333.3333333	19335714.2857143
658453	1	0	8500	23350000	19528571.4285714
658453	1	0	9000	23541666.6666667	20482142.8571429
658453	1	0	9500	23575000	20860714.2857143
658453	1	0	10000	23816666.6666667	21292857.1428571
658453	1	0	10500	23745833.3333333	21501785.7142857
658453	1	0	11000	23941666.6666667	21953571.4285714
658453	1	0	11500	23775000	22132142.8571429
658453	1	0	12000	24012500	22208928.5714286
658453	1	0	12500	23700000	22307142.8571429
658453	1	0	13000	23441666.6666667	22096428.5714286
658453	1	0	13500	23141666.6666667	22617857.1428571
658453	1	0	14000	23020833.3333333	22705357.1428571
658453	1	0	14500	22566666.6666667	22650000
658453	1	0	15000	22833333.3333333	22357142.8571429
658453	1	0	15500	22758333.3333333	22067857.1428571
658453	1	0	16000	22295833.3333333	21801785.7142857
658453	1	0	16500	22062500	21366071.4285714
658453	1	0	17000	21908333.3333333	21182142.8571429
658453	1	0	17500	21504166.6666667	20676785.7142857
658453	1	0	18000	21170833.3333333	20141071.4285714
658453	1	0	18500	20608333.3333333	19703571.4285714
658453	1	0	19000	20587500	19248214.2857143
658453	1	0	19500	20145833.3333333	18901785.7142857
658453	1	0	20000	19812500	18794642.8571429
901279	1	1	13416	22916666.6666667	22792857.1428571
901279	1	0	5000	16983333.3333333	14650000
901279	1	0	5500	17650000	15757142.8571429
901279	1	0	6000	18337500	16712500
901279	1	0	6500	18712500	17444642.8571429
901279	1	0	7000	20316666.6666667	17792857.1428571
901279	1	0	7500	21679166.6666667	18601785.7142857
901279	1	0	8000	21800000	18942857.1428571
901279	1	0	8500	22341666.6666667	19389285.7142857
901279	1	0	9000	23066666.6666667	19900000
901279	1	0	9500	23433333.3333333	20635714.2857143
901279	1	0	10000	23883333.3333333	20978571.4285714
901279	1	0	10500	23504166.6666667	21391071.4285714
901279	1	0	11000	23600000	21814285.7142857
901279	1	0	11500	24112500	22058928.5714286
901279	1	0	12000	24225000	22332142.8571429
901279	1	0	12500	23916666.6666667	22214285.7142857
901279	1	0	13000	23441666.6666667	22525000
901279	1	0	13500	22987500	22826785.7142857
901279	1	0	14000	22991666.6666667	22789285.7142857
901279	1	0	14500	22541666.6666667	22803571.4285714
901279	1	0	15000	22645833.3333333	22366071.4285714
901279	1	0	15500	22720833.3333333	22298214.2857143
901279	1	0	16000	22258333.3333333	21889285.7142857
901279	1	0	16500	21841666.6666667	21389285.7142857
901279	1	0	17000	21595833.3333333	21101785.7142857
901279	1	0	17500	21300000	20692857.1428571
901279	1	0	18000	21037500	20198214.2857143
901279	1	0	18500	20583333.3333333	19785714.2857143
901279	1	0	19000	20591666.6666667	19389285.7142857
901279	1	0	19500	20612500	19344642.8571429
901279	1	0	20000	20133333.3333333	18800000
592993	1	1	13416	22941666.6666667	22710714.2857143
592993	1	0	5000	16958333.3333333	14875000
592993	1	0	5500	17658333.3333333	15896428.5714286
592993	1	0	6000	18704166.6666667	16626785.7142857
592993	1	0	6500	19575000	17289285.7142857
592993	1	0	7000	20637500	17726785.7142857
592993	1	0	7500	21320833.3333333	18755357.1428571
592993	1	0	8000	21512500	19066071.4285714
592993	1	0	8500	22716666.6666667	19585714.2857143
592993	1	0	9000	22787500	20091071.4285714
592993	1	0	9500	22870833.3333333	20519642.8571429
592993	1	0	10000	23829166.6666667	21144642.8571429
592993	1	0	10500	24079166.6666667	21430357.1428571
592993	1	0	11000	24112500	21666071.4285714
592993	1	0	11500	23633333.3333333	21907142.8571429
592993	1	0	12000	23708333.3333333	22196428.5714286
592993	1	0	12500	23925000	22496428.5714286
592993	1	0	13000	23487500	22576785.7142857
592993	1	0	13500	22983333.3333333	22685714.2857143
592993	1	0	14000	22645833.3333333	22437500
592993	1	0	14500	22304166.6666667	22476785.7142857
592993	1	0	15000	22183333.3333333	22492857.1428571
592993	1	0	15500	22541666.6666667	22160714.2857143
592993	1	0	16000	22450000	21735714.2857143
592993	1	0	16500	21937500	21491071.4285714
592993	1	0	17000	21704166.6666667	21055357.1428571
592993	1	0	17500	21745833.3333333	20644642.8571429
592993	1	0	18000	21320833.3333333	20362500
592993	1	0	18500	20804166.6666667	19976785.7142857
592993	1	0	19000	20683333.3333333	19564285.7142857
592993	1	0	19500	20183333.3333333	19100000
592993	1	0	20000	19904166.6666667	18826785.7142857
584099	1	1	13416	23216666.6666667	22664285.7142857
584099	1	0	5000	16958333.3333333	14875000
584099	1	0	5500	18016666.6666667	15957142.8571429
584099	1	0	6000	18245833.3333333	16966071.4285714
584099	1	0	6500	19575000	17217857.1428571
584099	1	0	7000	20120833.3333333	17662500
584099	1	0	7500	21320833.3333333	18469642.8571429
584099	1	0	8000	22354166.6666667	19133928.5714286
584099	1	0	8500	22862500	19451785.7142857
584099	1	0	9000	23133333.3333333	20371428.5714286
584099	1	0	9500	22800000	20478571.4285714
584099	1	0	10000	23162500	21216071.4285714
584099	1	0	10500	23766666.6666667	21492857.1428571
584099	1	0	11000	23600000	21528571.4285714
584099	1	0	11500	24025000	21953571.4285714
584099	1	0	12000	23945833.3333333	22237500
584099	1	0	12500	23791666.6666667	22625000
584099	1	0	13000	23508333.3333333	22710714.2857143
584099	1	0	13500	23104166.6666667	22848214.2857143
584099	1	0	14000	23008333.3333333	22710714.2857143
584099	1	0	14500	22729166.6666667	22437500
584099	1	0	15000	22337500	22498214.2857143
584099	1	0	15500	22158333.3333333	22182142.8571429
584099	1	0	16000	22270833.3333333	21741071.4285714
584099	1	0	16500	22008333.3333333	21389285.7142857
584099	1	0	17000	21870833.3333333	20983928.5714286
584099	1	0	17500	21304166.6666667	20619642.8571429
584099	1	0	18000	21141666.6666667	20225000
584099	1	0	18500	20550000	19728571.4285714
584099	1	0	19000	20208333.3333333	19410714.2857143
584099	1	0	19500	20200000	18878571.4285714
584099	1	0	20000	19712500	18766071.4285714
962051	1	1	13416	23283333.3333333	22707142.8571429
962051	1	0	5000	17454166.6666667	14519642.8571429
962051	1	0	5500	18158333.3333333	15825000
962051	1	0	6000	18350000	16778571.4285714
962051	1	0	6500	19062500	16866071.4285714
962051	1	0	7000	20066666.6666667	18042857.1428571
962051	1	0	7500	21820833.3333333	18612500
962051	1	0	8000	22329166.6666667	19358928.5714286
962051	1	0	8500	22712500	19587500
962051	1	0	9000	22912500	20180357.1428571
962051	1	0	9500	23087500	20569642.8571429
962051	1	0	10000	24016666.6666667	21278571.4285714
962051	1	0	10500	23875000	21517857.1428571
962051	1	0	11000	23545833.3333333	21980357.1428571
962051	1	0	11500	23962500	22194642.8571429
962051	1	0	12000	24058333.3333333	22332142.8571429
962051	1	0	12500	23925000	22782142.8571429
962051	1	0	13000	23620833.3333333	22805357.1428571
962051	1	0	13500	23154166.6666667	22612500
962051	1	0	14000	23016666.6666667	22635714.2857143
962051	1	0	14500	22929166.6666667	22280357.1428571
962051	1	0	15000	22487500	22362500
962051	1	0	15500	22320833.3333333	22112500
962051	1	0	16000	22087500	21891071.4285714
962051	1	0	16500	21958333.3333333	21339285.7142857
962051	1	0	17000	21675000	20996428.5714286
962051	1	0	17500	21400000	20650000
962051	1	0	18000	21300000	20300000
962051	1	0	18500	21054166.6666667	19726785.7142857
962051	1	0	19000	20887500	19262500
962051	1	0	19500	20787500	18841071.4285714
962051	1	0	20000	20566666.6666667	18828571.4285714
582457	1	1	13416	23270833.3333333	22641071.4285714
582457	1	0	5000	16950000	14807142.8571429
582457	1	0	5500	18004166.6666667	15891071.4285714
582457	1	0	6000	18712500	16694642.8571429
582457	1	0	6500	18937500	17205357.1428571
582457	1	0	7000	20416666.6666667	17678571.4285714
582457	1	0	7500	21325000	18682142.8571429
582457	1	0	8000	21695833.3333333	18987500
582457	1	0	8500	21891666.6666667	19153571.4285714
582457	1	0	9000	23050000	19835714.2857143
582457	1	0	9500	23266666.6666667	20492857.1428571
582457	1	0	10000	23687500	21562500
582457	1	0	10500	23554166.6666667	21583928.5714286
582457	1	0	11000	23954166.6666667	21662500
582457	1	0	11500	23995833.3333333	22180357.1428571
582457	1	0	12000	24233333.3333333	22257142.8571429
582457	1	0	12500	24250000	22642857.1428571
582457	1	0	13000	23637500	23012500
582457	1	0	13500	23325000	22539285.7142857
582457	1	0	14000	22837500	22641071.4285714
582457	1	0	14500	22545833.3333333	22730357.1428571
582457	1	0	15000	22350000	22564285.7142857
582457	1	0	15500	22387500	22226785.7142857
582457	1	0	16000	22250000	21821428.5714286
582457	1	0	16500	22204166.6666667	21376785.7142857
582457	1	0	17000	21662500	20930357.1428571
582457	1	0	17500	21416666.6666667	20642857.1428571
582457	1	0	18000	21654166.6666667	20148214.2857143
582457	1	0	18500	21045833.3333333	19658928.5714286
582457	1	0	19000	20937500	19526785.7142857
582457	1	0	19500	20650000	19042857.1428571
582457	1	0	20000	20158333.3333333	18717857.1428571
171383	1	1	13416	23195833.3333333	22530357.1428571
171383	1	0	5000	17245833.3333333	14823214.2857143
171383	1	0	5500	17816666.6666667	15542857.1428571
171383	1	0	6000	18066666.6666667	16828571.4285714
171383	1	0	6500	18750000	17071428.5714286
171383	1	0	7000	20258333.3333333	17817857.1428571
171383	1	0	7500	21583333.3333333	18571428.5714286
171383	1	0	8000	22329166.6666667	19501785.7142857
171383	1	0	8500	22850000	19885714.2857143
171383	1	0	9000	22966666.6666667	20300000
171383	1	0	9500	23483333.3333333	20471428.5714286
171383	1	0	10000	23683333.3333333	21064285.7142857
171383	1	0	10500	24041666.6666667	21517857.1428571
171383	1	0	11000	23929166.6666667	21673214.2857143
171383	1	0	11500	23812500	21758928.5714286
171383	1	0	12000	23862500	22273214.2857143
171383	1	0	12500	23737500	22362500
171383	1	0	13000	23608333.3333333	22596428.5714286
171383	1	0	13500	23129166.6666667	22837500
171383	1	0	14000	22883333.3333333	22978571.4285714
171383	1	0	14500	22604166.6666667	22633928.5714286
171383	1	0	15000	22166666.6666667	22642857.1428571
171383	1	0	15500	22216666.6666667	22228571.4285714
171383	1	0	16000	22291666.6666667	21946428.5714286
171383	1	0	16500	22183333.3333333	21385714.2857143
171383	1	0	17000	21925000	20960714.2857143
171383	1	0	17500	21766666.6666667	20564285.7142857
171383	1	0	18000	21158333.3333333	20075000
171383	1	0	18500	20904166.6666667	19719642.8571429
171383	1	0	19000	20441666.6666667	19310714.2857143
171383	1	0	19500	20408333.3333333	19075000
171383	1	0	20000	19945833.3333333	18737500
333253	1	1	13416	23104166.6666667	22426785.7142857
333253	1	0	5000	17116666.6666667	14735714.2857143
333253	1	0	5500	18316666.6666667	15614285.7142857
333253	1	0	6000	18379166.6666667	16766071.4285714
333253	1	0	6500	18404166.6666667	17005357.1428571
333253	1	0	7000	20425000	17960714.2857143
333253	1	0	7500	20787500	18555357.1428571
333253	1	0	8000	21679166.6666667	19208928.5714286
333253	1	0	8500	22854166.6666667	19598214.2857143
333253	1	0	9000	23254166.6666667	20391071.4285714
333253	1	0	9500	23666666.6666667	20607142.8571429
333253	1	0	10000	23883333.3333333	21192857.1428571
333253	1	0	10500	23720833.3333333	21441071.4285714
333253	1	0	11000	23416666.6666667	21464285.7142857
333253	1	0	11500	23333333.3333333	21892857.1428571
333253	1	0	12000	23733333.3333333	22328571.4285714
333253	1	0	12500	23883333.3333333	22657142.8571429
333253	1	0	13000	23633333.3333333	22514285.7142857
333253	1	0	13500	23158333.3333333	22325000
333253	1	0	14000	23045833.3333333	22408928.5714286
333253	1	0	14500	22583333.3333333	22285714.2857143
333253	1	0	15000	22295833.3333333	22230357.1428571
333253	1	0	15500	21812500	22258928.5714286
333253	1	0	16000	21887500	21905357.1428571
333253	1	0	16500	22337500	21319642.8571429
333253	1	0	17000	21712500	20980357.1428571
333253	1	0	17500	21095833.3333333	20708928.5714286
333253	1	0	18000	21170833.3333333	20212500
333253	1	0	18500	21050000	19657142.8571429
333253	1	0	19000	20562500	19258928.5714286
333253	1	0	19500	20250000	18857142.8571429
333253	1	0	20000	20266666.6666667	18671428.5714286
138547	1	1	13416	23120833.3333333	22348214.2857143
138547	1	0	5000	16304166.6666667	15155357.1428571
138547	1	0	5500	17845833.3333333	15816071.4285714
138547	1	0	6000	18225000	16617857.1428571
138547	1	0	6500	19254166.6666667	16998214.2857143
138547	1	0	7000	20604166.6666667	17741071.4285714
138547	1	0	7500	21137500	18548214.2857143
138547	1	0	8000	21995833.3333333	19501785.7142857
138547	1	0	8500	22158333.3333333	19396428.5714286
138547	1	0	9000	23233333.3333333	20114285.7142857
138547	1	0	9500	23295833.3333333	20337500
138547	1	0	10000	23487500	21005357.1428571
138547	1	0	10500	23600000	21350000
138547	1	0	11000	23950000	21450000
138547	1	0	11500	23958333.3333333	22125000
138547	1	0	12000	24362500	22558928.5714286
138547	1	0	12500	23895833.3333333	22437500
138547	1	0	13000	23641666.6666667	22582142.8571429
138547	1	0	13500	2.3e+07	22250000
138547	1	0	14000	23062500	22401785.7142857
138547	1	0	14500	22795833.3333333	22551785.7142857
138547	1	0	15000	22620833.3333333	22305357.1428571
138547	1	0	15500	22054166.6666667	22155357.1428571
138547	1	0	16000	21929166.6666667	21816071.4285714
138547	1	0	16500	22141666.6666667	21332142.8571429
138547	1	0	17000	21700000	21128571.4285714
138547	1	0	17500	21379166.6666667	20730357.1428571
138547	1	0	18000	21670833.3333333	20212500
138547	1	0	18500	21220833.3333333	19726785.7142857
138547	1	0	19000	20741666.6666667	19396428.5714286
138547	1	0	19500	20283333.3333333	18985714.2857143
138547	1	0	20000	19745833.3333333	18751785.7142857
834781	1	1	13416	23041666.6666667	22739285.7142857
834781	1	0	5000	17108333.3333333	14739285.7142857
834781	1	0	5500	18037500	15733928.5714286
834781	1	0	6000	18862500	16701785.7142857
834781	1	0	6500	18758333.3333333	17353571.4285714
834781	1	0	7000	20808333.3333333	17725000
834781	1	0	7500	21983333.3333333	18828571.4285714
834781	1	0	8000	22187500	19133928.5714286
834781	1	0	8500	22862500	19737500
834781	1	0	9000	23383333.3333333	20335714.2857143
834781	1	0	9500	23766666.6666667	20350000
834781	1	0	10000	24004166.6666667	20998214.2857143
834781	1	0	10500	23754166.6666667	21355357.1428571
834781	1	0	11000	23304166.6666667	21655357.1428571
834781	1	0	11500	23637500	21976785.7142857
834781	1	0	12000	23537500	22341071.4285714
834781	1	0	12500	23583333.3333333	22642857.1428571
834781	1	0	13000	23491666.6666667	22717857.1428571
834781	1	0	13500	22937500	22633928.5714286
834781	1	0	14000	22837500	22498214.2857143
834781	1	0	14500	22550000	22514285.7142857
834781	1	0	15000	22125000	22375000
834781	1	0	15500	22041666.6666667	21946428.5714286
834781	1	0	16000	21562500	21616071.4285714
834781	1	0	16500	21791666.6666667	21196428.5714286
834781	1	0	17000	21837500	21069642.8571429
834781	1	0	17500	21408333.3333333	20575000
834781	1	0	18000	21179166.6666667	20066071.4285714
834781	1	0	18500	21087500	19498214.2857143
834781	1	0	19000	20612500	19166071.4285714
834781	1	0	19500	20150000	18828571.4285714
834781	1	0	20000	19854166.6666667	18562500
854053	1	1	13416	23100000	22642857.1428571
854053	1	0	5000	17254166.6666667	15033928.5714286
854053	1	0	5500	1.8e+07	15964285.7142857
854053	1	0	6000	18075000	16825000
854053	1	0	6500	18741666.6666667	17289285.7142857
854053	1	0	7000	20250000	18035714.2857143
854053	1	0	7500	21125000	18910714.2857143
854053	1	0	8000	21879166.6666667	19480357.1428571
854053	1	0	8500	22358333.3333333	19525000
854053	1	0	9000	22741666.6666667	20182142.8571429
854053	1	0	9500	23091666.6666667	20710714.2857143
854053	1	0	10000	23491666.6666667	21289285.7142857
854053	1	0	10500	23741666.6666667	21432142.8571429
854053	1	0	11000	23750000	21892857.1428571
854053	1	0	11500	23891666.6666667	22153571.4285714
854053	1	0	12000	24408333.3333333	22539285.7142857
854053	1	0	12500	24254166.6666667	22498214.2857143
854053	1	0	13000	23679166.6666667	22708928.5714286
854053	1	0	13500	23162500	22680357.1428571
854053	1	0	14000	22679166.6666667	22566071.4285714
854053	1	0	14500	22600000	22278571.4285714
854053	1	0	15000	22479166.6666667	22294642.8571429
854053	1	0	15500	22191666.6666667	22239285.7142857
854053	1	0	16000	22262500	21816071.4285714
854053	1	0	16500	22120833.3333333	21412500
854053	1	0	17000	21970833.3333333	21012500
854053	1	0	17500	21725000	20582142.8571429
854053	1	0	18000	21637500	20083928.5714286
854053	1	0	18500	21079166.6666667	19644642.8571429
854053	1	0	19000	20800000	19300000
854053	1	0	19500	20300000	18978571.4285714
854053	1	0	20000	19954166.6666667	18805357.1428571
594989	1	1	13416	23245833.3333333	22508928.5714286
594989	1	0	5000	17145833.3333333	14866071.4285714
594989	1	0	5500	18008333.3333333	16032142.8571429
594989	1	0	6000	18562500	16687500
594989	1	0	6500	18745833.3333333	17430357.1428571
594989	1	0	7000	20079166.6666667	17966071.4285714
594989	1	0	7500	21587500	19069642.8571429
594989	1	0	8000	22208333.3333333	19410714.2857143
