semilla	subsamping	oficial	meseta	ganancia
658453	1	0	9500	13475000
658453	1	0	10000	13250000
658453	1	0	10500	13225000
658453	1	0	11000	13050000
658453	1	0	11500	13175000
658453	1	0	12000	13050000
658453	1	0	12500	12975000
658453	1	0	13000	12850000
658453	1	0	13500	12675000
658453	1	0	14000	12400000
658453	1	0	14500	12375000
658453	1	0	15000	12550000
901279	1	1	11005	12893750
901279	1	0	5000	11050000
901279	1	0	5500	11575000
901279	1	0	6000	11950000
901279	1	0	6500	12275000
901279	1	0	7000	12100000
901279	1	0	7500	12175000
901279	1	0	8000	12450000
901279	1	0	8500	12575000
901279	1	0	9000	12950000
901279	1	0	9500	13125000
901279	1	0	10000	12850000
901279	1	0	10500	12825000
901279	1	0	11000	12900000
901279	1	0	11500	13225000
901279	1	0	12000	12800000
901279	1	0	12500	12875000
901279	1	0	13000	12700000
901279	1	0	13500	12525000
901279	1	0	14000	12250000
901279	1	0	14500	12175000
901279	1	0	15000	11900000
592993	1	1	11005	13143750
592993	1	0	5000	11250000
592993	1	0	5500	11525000
592993	1	0	6000	11850000
592993	1	0	6500	12125000
592993	1	0	7000	12550000
592993	1	0	7500	13075000
592993	1	0	8000	13150000
592993	1	0	8500	13425000
592993	1	0	9000	13450000
592993	1	0	9500	13475000
592993	1	0	10000	13400000
592993	1	0	10500	13175000
592993	1	0	11000	13150000
592993	1	0	11500	13475000
592993	1	0	12000	13300000
592993	1	0	12500	13075000
592993	1	0	13000	12800000
592993	1	0	13500	12825000
592993	1	0	14000	12600000
592993	1	0	14500	12325000
592993	1	0	15000	12050000
584099	1	1	11005	13293750
584099	1	0	5000	11050000
584099	1	0	5500	11575000
584099	1	0	6000	12150000
584099	1	0	6500	12325000
584099	1	0	7000	12350000
584099	1	0	7500	12825000
584099	1	0	8000	12850000
584099	1	0	8500	12775000
584099	1	0	9000	12900000
584099	1	0	9500	12875000
584099	1	0	10000	12950000
584099	1	0	10500	13425000
584099	1	0	11000	13300000
584099	1	0	11500	13325000
584099	1	0	12000	13150000
584099	1	0	12500	13075000
584099	1	0	13000	12800000
584099	1	0	13500	12575000
584099	1	0	14000	12300000
584099	1	0	14500	12025000
584099	1	0	15000	11850000
962051	1	1	11005	13393750
962051	1	0	5000	11800000
962051	1	0	5500	12225000
962051	1	0	6000	12600000
962051	1	0	6500	12875000
962051	1	0	7000	13250000
962051	1	0	7500	13675000
962051	1	0	8000	13350000
962051	1	0	8500	13325000
962051	1	0	9000	13450000
962051	1	0	9500	13575000
962051	1	0	10000	13700000
962051	1	0	10500	13425000
962051	1	0	11000	13400000
962051	1	0	11500	13225000
962051	1	0	12000	13050000
962051	1	0	12500	12725000
962051	1	0	13000	12800000
962051	1	0	13500	12625000
962051	1	0	14000	12600000
962051	1	0	14500	12225000
962051	1	0	15000	1.2e+07
582457	1	1	11005	13293750
582457	1	0	5000	11250000
582457	1	0	5500	11725000
582457	1	0	6000	1.2e+07
582457	1	0	6500	12175000
582457	1	0	7000	12250000
582457	1	0	7500	12525000
582457	1	0	8000	12550000
582457	1	0	8500	12825000
582457	1	0	9000	1.3e+07
582457	1	0	9500	13375000
582457	1	0	10000	13450000
582457	1	0	10500	13425000
582457	1	0	11000	13300000
582457	1	0	11500	13125000
582457	1	0	12000	13250000
582457	1	0	12500	12775000
582457	1	0	13000	12600000
582457	1	0	13500	12625000
582457	1	0	14000	12300000
582457	1	0	14500	12175000
582457	1	0	15000	12200000
171383	1	1	11005	13143750
171383	1	0	5000	1.1e+07
171383	1	0	5500	11525000
171383	1	0	6000	11900000
171383	1	0	6500	11925000
171383	1	0	7000	12050000
171383	1	0	7500	12375000
171383	1	0	8000	12550000
171383	1	0	8500	12825000
171383	1	0	9000	1.3e+07
171383	1	0	9500	13125000
171383	1	0	10000	13250000
171383	1	0	10500	12925000
171383	1	0	11000	13150000
171383	1	0	11500	13125000
171383	1	0	12000	13300000
171383	1	0	12500	13075000
171383	1	0	13000	12850000
171383	1	0	13500	12725000
171383	1	0	14000	12550000
171383	1	0	14500	12475000
171383	1	0	15000	12100000
333253	1	1	11005	13243750
333253	1	0	5000	11350000
333253	1	0	5500	11725000
333253	1	0	6000	12100000
333253	1	0	6500	12625000
333253	1	0	7000	12850000
333253	1	0	7500	12775000
333253	1	0	8000	12950000
333253	1	0	8500	13125000
333253	1	0	9000	13150000
333253	1	0	9500	13075000
333253	1	0	10000	13150000
333253	1	0	10500	13275000
333253	1	0	11000	13250000
333253	1	0	11500	13375000
333253	1	0	12000	13400000
333253	1	0	12500	13225000
333253	1	0	13000	1.3e+07
333253	1	0	13500	12425000
333253	1	0	14000	12650000
333253	1	0	14500	12425000
333253	1	0	15000	12200000
138547	1	1	11005	12793750
138547	1	0	5000	10900000
138547	1	0	5500	11025000
138547	1	0	6000	11450000
138547	1	0	6500	11675000
138547	1	0	7000	11950000
138547	1	0	7500	12075000
138547	1	0	8000	12500000
138547	1	0	8500	12725000
138547	1	0	9000	12800000
138547	1	0	9500	12675000
138547	1	0	10000	13050000
138547	1	0	10500	12875000
138547	1	0	11000	12800000
138547	1	0	11500	12675000
138547	1	0	12000	12600000
138547	1	0	12500	12475000
138547	1	0	13000	12450000
138547	1	0	13500	12375000
138547	1	0	14000	12150000
138547	1	0	14500	11925000
138547	1	0	15000	11550000
834781	1	1	11005	13093750
834781	1	0	5000	10900000
834781	1	0	5500	11475000
834781	1	0	6000	11900000
834781	1	0	6500	11825000
834781	1	0	7000	12200000
834781	1	0	7500	12475000
834781	1	0	8000	12550000
834781	1	0	8500	12775000
834781	1	0	9000	13050000
834781	1	0	9500	12975000
834781	1	0	10000	13100000
834781	1	0	10500	13175000
834781	1	0	11000	13100000
834781	1	0	11500	13025000
834781	1	0	12000	12900000
834781	1	0	12500	12775000
834781	1	0	13000	12750000
834781	1	0	13500	12425000
834781	1	0	14000	12450000
834781	1	0	14500	12525000
834781	1	0	15000	12300000
854053	1	1	11005	12793750
854053	1	0	5000	10150000
854053	1	0	5500	10725000
854053	1	0	6000	11600000
854053	1	0	6500	12075000
854053	1	0	7000	12500000
854053	1	0	7500	12675000
854053	1	0	8000	12900000
854053	1	0	8500	12775000
854053	1	0	9000	12750000
854053	1	0	9500	12575000
854053	1	0	10000	12650000
854053	1	0	10500	12825000
854053	1	0	11000	12800000
854053	1	0	11500	12775000
854053	1	0	12000	12650000
854053	1	0	12500	12725000
854053	1	0	13000	12350000
854053	1	0	13500	12075000
854053	1	0	14000	11900000
854053	1	0	14500	11425000
854053	1	0	15000	11300000
594989	1	1	11005	12643750
594989	1	0	5000	10650000
594989	1	0	5500	11075000
594989	1	0	6000	11500000
594989	1	0	6500	11975000
594989	1	0	7000	11950000
594989	1	0	7500	12125000
594989	1	0	8000	12450000
594989	1	0	8500	12425000
594989	1	0	9000	12650000
594989	1	0	9500	12725000
594989	1	0	10000	12600000
594989	1	0	10500	12425000
594989	1	0	11000	12600000
594989	1	0	11500	12475000
594989	1	0	12000	12550000
594989	1	0	12500	12125000
594989	1	0	13000	12350000
594989	1	0	13500	12525000
594989	1	0	14000	12100000
594989	1	0	14500	12075000
594989	1	0	15000	1.2e+07
652567	1	1	11005	13443750
652567	1	0	5000	11650000
652567	1	0	5500	12425000
652567	1	0	6000	12750000
652567	1	0	6500	12575000
652567	1	0	7000	12550000
652567	1	0	7500	12725000
652567	1	0	8000	12650000
652567	1	0	8500	12925000
652567	1	0	9000	13200000
652567	1	0	9500	13275000
652567	1	0	10000	13400000
652567	1	0	10500	13425000
652567	1	0	11000	13400000
652567	1	0	11500	13575000
652567	1	0	12000	13500000
652567	1	0	12500	13275000
652567	1	0	13000	13200000
652567	1	0	13500	12825000
652567	1	0	14000	12750000
652567	1	0	14500	12375000
652567	1	0	15000	12100000
110567	1	1	11005	12543750
110567	1	0	5000	11400000
110567	1	0	5500	11875000
110567	1	0	6000	11900000
110567	1	0	6500	12175000
110567	1	0	7000	12300000
110567	1	0	7500	12225000
110567	1	0	8000	12300000
110567	1	0	8500	12475000
110567	1	0	9000	12600000
110567	1	0	9500	12975000
110567	1	0	10000	12700000
110567	1	0	10500	12625000
110567	1	0	11000	12550000
110567	1	0	11500	12775000
110567	1	0	12000	12650000
110567	1	0	12500	12475000
110567	1	0	13000	12500000
110567	1	0	13500	12125000
110567	1	0	14000	12150000
110567	1	0	14500	11925000
110567	1	0	15000	11800000
579653	1	1	11005	13443750
579653	1	0	5000	11450000
579653	1	0	5500	11725000
579653	1	0	6000	12150000
579653	1	0	6500	12475000
579653	1	0	7000	12550000
579653	1	0	7500	12775000
579653	1	0	8000	1.3e+07
579653	1	0	8500	13225000
579653	1	0	9000	13400000
579653	1	0	9500	13575000
579653	1	0	10000	13850000
579653	1	0	10500	13675000
579653	1	0	11000	13450000
579653	1	0	11500	13325000
579653	1	0	12000	13100000
579653	1	0	12500	12875000
579653	1	0	13000	12850000
579653	1	0	13500	12775000
579653	1	0	14000	12800000
579653	1	0	14500	12475000
579653	1	0	15000	12200000
104179	1	1	11005	13443750
104179	1	0	5000	11100000
104179	1	0	5500	11475000
104179	1	0	6000	11750000
104179	1	0	6500	12175000
104179	1	0	7000	12400000
104179	1	0	7500	12625000
104179	1	0	8000	12550000
104179	1	0	8500	12725000
104179	1	0	9000	1.3e+07
104179	1	0	9500	13175000
104179	1	0	10000	13400000
104179	1	0	10500	13675000
104179	1	0	11000	13450000
104179	1	0	11500	13725000
104179	1	0	12000	13600000
104179	1	0	12500	13225000
104179	1	0	13000	12800000
104179	1	0	13500	12525000
104179	1	0	14000	12450000
104179	1	0	14500	12025000
104179	1	0	15000	11700000
699493	1	1	11005	13693750
699493	1	0	5000	11050000
699493	1	0	5500	11525000
699493	1	0	6000	11750000
699493	1	0	6500	11975000
699493	1	0	7000	12350000
699493	1	0	7500	12725000
699493	1	0	8000	12800000
699493	1	0	8500	13025000
699493	1	0	9000	13250000
699493	1	0	9500	13175000
699493	1	0	10000	13450000
699493	1	0	10500	13875000
699493	1	0	11000	13700000
699493	1	0	11500	13675000
699493	1	0	12000	13550000
699493	1	0	12500	13475000
699493	1	0	13000	13150000
699493	1	0	13500	12925000
699493	1	0	14000	12800000
699493	1	0	14500	12575000
699493	1	0	15000	12250000
207589	1	1	11005	13693750
207589	1	0	5000	11900000
207589	1	0	5500	12275000
207589	1	0	6000	12750000
207589	1	0	6500	13025000
207589	1	0	7000	13200000
207589	1	0	7500	13175000
207589	1	0	8000	13200000
207589	1	0	8500	13375000
207589	1	0	9000	13700000
207589	1	0	9500	13575000
207589	1	0	10000	13450000
207589	1	0	10500	13575000
207589	1	0	11000	13700000
207589	1	0	11500	13525000
207589	1	0	12000	13350000
207589	1	0	12500	13325000
207589	1	0	13000	12950000
207589	1	0	13500	12675000
207589	1	0	14000	12200000
207589	1	0	14500	12225000
207589	1	0	15000	1.2e+07
943783	1	1	11005	13093750
943783	1	0	5000	11150000
943783	1	0	5500	11725000
943783	1	0	6000	12200000
943783	1	0	6500	12425000
943783	1	0	7000	12650000
943783	1	0	7500	13025000
943783	1	0	8000	13100000
943783	1	0	8500	13175000
943783	1	0	9000	1.3e+07
943783	1	0	9500	13175000
943783	1	0	10000	13350000
943783	1	0	10500	13125000
943783	1	0	11000	13100000
943783	1	0	11500	13075000
943783	1	0	12000	12900000
943783	1	0	12500	13025000
943783	1	0	13000	12950000
943783	1	0	13500	12625000
943783	1	0	14000	12300000
943783	1	0	14500	11925000
943783	1	0	15000	11600000
339631	1	1	11005	13843750
339631	1	0	5000	11600000
339631	1	0	5500	11925000
339631	1	0	6000	11750000
339631	1	0	6500	11825000
339631	1	0	7000	12050000
339631	1	0	7500	12375000
339631	1	0	8000	12700000
339631	1	0	8500	12575000
339631	1	0	9000	12700000
339631	1	0	9500	13025000
339631	1	0	10000	13100000
339631	1	0	10500	13375000
339631	1	0	11000	13850000
339631	1	0	11500	13825000
339631	1	0	12000	13500000
339631	1	0	12500	13175000
339631	1	0	13000	12900000
339631	1	0	13500	12625000
339631	1	0	14000	12550000
339631	1	0	14500	12325000
339631	1	0	15000	12200000
366269	1	1	11005	13193750
366269	1	0	5000	10400000
366269	1	0	5500	11175000
366269	1	0	6000	11200000
366269	1	0	6500	11475000
366269	1	0	7000	11700000
366269	1	0	7500	11975000
366269	1	0	8000	12450000
366269	1	0	8500	12475000
366269	1	0	9000	12600000
366269	1	0	9500	12525000
366269	1	0	10000	12650000
366269	1	0	10500	12975000
366269	1	0	11000	13200000
366269	1	0	11500	12925000
366269	1	0	12000	12800000
366269	1	0	12500	12675000
366269	1	0	13000	12400000
366269	1	0	13500	12525000
366269	1	0	14000	12550000
366269	1	0	14500	12625000
366269	1	0	15000	12700000
210911	1	1	11005	12843750
210911	1	0	5000	12050000
210911	1	0	5500	12375000
210911	1	0	6000	12650000
210911	1	0	6500	12525000
210911	1	0	7000	12400000
210911	1	0	7500	12725000
210911	1	0	8000	12800000
210911	1	0	8500	12675000
210911	1	0	9000	1.3e+07
210911	1	0	9500	13025000
210911	1	0	10000	12750000
210911	1	0	10500	12775000
210911	1	0	11000	12850000
210911	1	0	11500	13075000
210911	1	0	12000	13200000
210911	1	0	12500	13325000
210911	1	0	13000	1.3e+07
210911	1	0	13500	13125000
210911	1	0	14000	12950000
210911	1	0	14500	12725000
210911	1	0	15000	12700000
554837	1	1	11005	13243750
554837	1	0	5000	11550000
554837	1	0	5500	11725000
554837	1	0	6000	11950000
554837	1	0	6500	12325000
554837	1	0	7000	12950000
554837	1	0	7500	12875000
554837	1	0	8000	12800000
554837	1	0	8500	12925000
554837	1	0	9000	13250000
554837	1	0	9500	13575000
554837	1	0	10000	13550000
554837	1	0	10500	13425000
554837	1	0	11000	13250000
554837	1	0	11500	13175000
554837	1	0	12000	13050000
554837	1	0	12500	12825000
554837	1	0	13000	12750000
554837	1	0	13500	12725000
554837	1	0	14000	12600000
554837	1	0	14500	12525000
554837	1	0	15000	12250000
937789	1	1	11005	13343750
937789	1	0	5000	11200000
937789	1	0	5500	11825000
937789	1	0	6000	11800000
937789	1	0	6500	11725000
937789	1	0	7000	11950000
937789	1	0	7500	12225000
937789	1	0	8000	12550000
937789	1	0	8500	12575000
937789	1	0	9000	12700000
937789	1	0	9500	12325000
937789	1	0	10000	12550000
937789	1	0	10500	13075000
937789	1	0	11000	13350000
937789	1	0	11500	13425000
937789	1	0	12000	13100000
937789	1	0	12500	13175000
937789	1	0	13000	12950000
937789	1	0	13500	12625000
937789	1	0	14000	12400000
937789	1	0	14500	12075000
937789	1	0	15000	11750000
563743	1	1	11005	13193750
563743	1	0	5000	11450000
563743	1	0	5500	11825000
563743	1	0	6000	11950000
563743	1	0	6500	12125000
563743	1	0	7000	12500000
563743	1	0	7500	12625000
563743	1	0	8000	12750000
563743	1	0	8500	12875000
563743	1	0	9000	12950000
563743	1	0	9500	12875000
563743	1	0	10000	13500000
563743	1	0	10500	13625000
563743	1	0	11000	13200000
563743	1	0	11500	13325000
563743	1	0	12000	13450000
563743	1	0	12500	13425000
563743	1	0	13000	13100000
563743	1	0	13500	13025000
563743	1	0	14000	12750000
563743	1	0	14500	12475000
563743	1	0	15000	12150000
695003	1	1	11005	13293750
695003	1	0	5000	11250000
695003	1	0	5500	11425000
695003	1	0	6000	11900000
695003	1	0	6500	12425000
695003	1	0	7000	12750000
695003	1	0	7500	12875000
695003	1	0	8000	13200000
695003	1	0	8500	12975000
695003	1	0	9000	12950000
695003	1	0	9500	12925000
695003	1	0	10000	12900000
695003	1	0	10500	12975000
695003	1	0	11000	13250000
695003	1	0	11500	13225000
695003	1	0	12000	13250000
695003	1	0	12500	13125000
695003	1	0	13000	1.3e+07
695003	1	0	13500	12925000
695003	1	0	14000	12550000
695003	1	0	14500	12275000
695003	1	0	15000	11800000
132421	1	1	11005	13443750
132421	1	0	5000	10950000
132421	1	0	5500	11925000
132421	1	0	6000	12500000
132421	1	0	6500	12775000
132421	1	0	7000	12750000
132421	1	0	7500	13125000
132421	1	0	8000	13250000
132421	1	0	8500	13475000
132421	1	0	9000	13400000
132421	1	0	9500	13525000
132421	1	0	10000	13550000
132421	1	0	10500	13625000
132421	1	0	11000	13450000
132421	1	0	11500	13375000
132421	1	0	12000	13200000
132421	1	0	12500	13225000
132421	1	0	13000	13050000
132421	1	0	13500	13025000
132421	1	0	14000	13050000
132421	1	0	14500	12975000
132421	1	0	15000	12900000
367603	1	1	11005	13343750
367603	1	0	5000	11650000
367603	1	0	5500	12075000
367603	1	0	6000	12050000
367603	1	0	6500	12475000
367603	1	0	7000	12800000
367603	1	0	7500	12875000
367603	1	0	8000	13250000
367603	1	0	8500	13075000
367603	1	0	9000	12950000
367603	1	0	9500	13225000
367603	1	0	10000	13300000
367603	1	0	10500	13075000
367603	1	0	11000	13350000
367603	1	0	11500	13475000
367603	1	0	12000	13300000
367603	1	0	12500	13325000
367603	1	0	13000	13300000
367603	1	0	13500	13125000
367603	1	0	14000	12900000
367603	1	0	14500	12625000
367603	1	0	15000	12350000
886019	1	1	11005	12993750
886019	1	0	5000	11350000
886019	1	0	5500	11625000
886019	1	0	6000	11650000
886019	1	0	6500	12025000
886019	1	0	7000	12100000
886019	1	0	7500	12475000
886019	1	0	8000	12750000
886019	1	0	8500	12875000
886019	1	0	9000	13150000
886019	1	0	9500	12975000
886019	1	0	10000	13050000
886019	1	0	10500	12975000
886019	1	0	11000	12950000
886019	1	0	11500	13125000
886019	1	0	12000	1.3e+07
886019	1	0	12500	13125000
886019	1	0	13000	12700000
886019	1	0	13500	12475000
886019	1	0	14000	12150000
886019	1	0	14500	11975000
886019	1	0	15000	11950000
227671	1	1	11005	13043750
227671	1	0	5000	11850000
227671	1	0	5500	12275000
227671	1	0	6000	12400000
227671	1	0	6500	12625000
227671	1	0	7000	12750000
227671	1	0	7500	13075000
227671	1	0	8000	13050000
227671	1	0	8500	13175000
227671	1	0	9000	13500000
227671	1	0	9500	13275000
227671	1	0	10000	13200000
227671	1	0	10500	13425000
227671	1	0	11000	13050000
227671	1	0	11500	13425000
227671	1	0	12000	13550000
227671	1	0	12500	13675000
227671	1	0	13000	13300000
227671	1	0	13500	13175000
227671	1	0	14000	13150000
227671	1	0	14500	12875000
227671	1	0	15000	12900000
275321	1	1	11005	13043750
275321	1	0	5000	11150000
275321	1	0	5500	11575000
275321	1	0	6000	11850000
275321	1	0	6500	11925000
275321	1	0	7000	11900000
275321	1	0	7500	12025000
275321	1	0	8000	12350000
275321	1	0	8500	12475000
275321	1	0	9000	12450000
275321	1	0	9500	12575000
275321	1	0	10000	12700000
275321	1	0	10500	12925000
275321	1	0	11000	1.3e+07
275321	1	0	11500	13075000
275321	1	0	12000	12800000
275321	1	0	12500	12925000
275321	1	0	13000	12800000
275321	1	0	13500	12725000
275321	1	0	14000	12550000
275321	1	0	14500	12225000
275321	1	0	15000	12300000
714949	1	1	11005	13143750
714949	1	0	5000	11500000
714949	1	0	5500	11825000
714949	1	0	6000	12250000
714949	1	0	6500	12175000
714949	1	0	7000	12450000
714949	1	0	7500	12625000
714949	1	0	8000	12950000
714949	1	0	8500	12725000
714949	1	0	9000	12800000
714949	1	0	9500	13525000
714949	1	0	10000	13350000
714949	1	0	10500	13325000
714949	1	0	11000	13150000
714949	1	0	11500	12925000
714949	1	0	12000	12750000
714949	1	0	12500	12375000
714949	1	0	13000	12250000
714949	1	0	13500	12175000
714949	1	0	14000	12050000
714949	1	0	14500	12075000
714949	1	0	15000	12050000
748973	1	1	11005	13093750
748973	1	0	5000	10600000
748973	1	0	5500	10825000
748973	1	0	6000	11150000
748973	1	0	6500	11425000
748973	1	0	7000	11900000
748973	1	0	7500	12125000
748973	1	0	8000	12200000
748973	1	0	8500	12475000
748973	1	0	9000	12600000
748973	1	0	9500	12925000
748973	1	0	10000	13250000
748973	1	0	10500	12975000
748973	1	0	11000	13100000
748973	1	0	11500	13125000
748973	1	0	12000	13050000
748973	1	0	12500	12875000
748973	1	0	13000	12650000
748973	1	0	13500	12425000
748973	1	0	14000	12250000
748973	1	0	14500	12075000
748973	1	0	15000	11750000
442469	1	1	11005	13343750
442469	1	0	5000	11350000
442469	1	0	5500	11575000
442469	1	0	6000	11800000
442469	1	0	6500	12325000
442469	1	0	7000	12500000
442469	1	0	7500	12325000
442469	1	0	8000	12350000
442469	1	0	8500	12675000
442469	1	0	9000	12950000
442469	1	0	9500	13075000
442469	1	0	10000	13350000
442469	1	0	10500	13575000
442469	1	0	11000	13350000
442469	1	0	11500	13375000
442469	1	0	12000	13350000
442469	1	0	12500	13275000
442469	1	0	13000	1.3e+07
442469	1	0	13500	13025000
442469	1	0	14000	12800000
442469	1	0	14500	12775000
442469	1	0	15000	12550000
164837	1	1	11005	13293750
164837	1	0	5000	10800000
164837	1	0	5500	11325000
164837	1	0	6000	11550000
164837	1	0	6500	11925000
164837	1	0	7000	12150000
164837	1	0	7500	12325000
164837	1	0	8000	12350000
164837	1	0	8500	12275000
164837	1	0	9000	12700000
164837	1	0	9500	12925000
164837	1	0	10000	13200000
164837	1	0	10500	13275000
164837	1	0	11000	13300000
164837	1	0	11500	13425000
164837	1	0	12000	13350000
164837	1	0	12500	13075000
164837	1	0	13000	12900000
164837	1	0	13500	12625000
164837	1	0	14000	12300000
164837	1	0	14500	11925000
164837	1	0	15000	11950000
816113	1	1	11005	12993750
816113	1	0	5000	10800000
816113	1	0	5500	11325000
816113	1	0	6000	11700000
816113	1	0	6500	12225000
816113	1	0	7000	12450000
816113	1	0	7500	12675000
816113	1	0	8000	12450000
816113	1	0	8500	12675000
816113	1	0	9000	12800000
816113	1	0	9500	13025000
816113	1	0	10000	13300000
816113	1	0	10500	13175000
816113	1	0	11000	1.3e+07
816113	1	0	11500	13275000
816113	1	0	12000	13050000
816113	1	0	12500	12825000
816113	1	0	13000	12800000
816113	1	0	13500	12525000
816113	1	0	14000	12300000
816113	1	0	14500	12025000
816113	1	0	15000	12250000
687823	1	1	11005	13243750
687823	1	0	5000	11450000
687823	1	0	5500	12275000
687823	1	0	6000	12600000
687823	1	0	6500	12775000
687823	1	0	7000	12900000
687823	1	0	7500	12875000
687823	1	0	8000	12950000
687823	1	0	8500	13075000
687823	1	0	9000	1.3e+07
687823	1	0	9500	13075000
687823	1	0	10000	13500000
687823	1	0	10500	13225000
687823	1	0	11000	13250000
687823	1	0	11500	13075000
687823	1	0	12000	13100000
687823	1	0	12500	12925000
687823	1	0	13000	12650000
687823	1	0	13500	12525000
687823	1	0	14000	12450000
687823	1	0	14500	12475000
687823	1	0	15000	12350000
304961	1	1	11005	13743750
304961	1	0	5000	11800000
304961	1	0	5500	12025000
304961	1	0	6000	12450000
304961	1	0	6500	12625000
304961	1	0	7000	13050000
304961	1	0	7500	13175000
304961	1	0	8000	13350000
304961	1	0	8500	13425000
304961	1	0	9000	13900000
304961	1	0	9500	13975000
304961	1	0	10000	1.4e+07
304961	1	0	10500	13525000
304961	1	0	11000	13750000
304961	1	0	11500	13525000
304961	1	0	12000	13300000
304961	1	0	12500	13025000
304961	1	0	13000	12950000
304961	1	0	13500	13025000
304961	1	0	14000	12950000
304961	1	0	14500	12625000
304961	1	0	15000	12200000
194911	1	1	11005	13343750
194911	1	0	5000	12150000
194911	1	0	5500	12625000
194911	1	0	6000	12750000
194911	1	0	6500	12825000
194911	1	0	7000	12650000
194911	1	0	7500	12675000
194911	1	0	8000	12700000
194911	1	0	8500	12925000
194911	1	0	9000	12950000
194911	1	0	9500	13075000
194911	1	0	10000	13350000
194911	1	0	10500	13325000
194911	1	0	11000	13300000
194911	1	0	11500	13425000
194911	1	0	12000	13250000
194911	1	0	12500	13125000
194911	1	0	13000	12950000
194911	1	0	13500	12975000
194911	1	0	14000	12800000
194911	1	0	14500	12775000
194911	1	0	15000	12650000
404167	1	1	11005	13743750
404167	1	0	5000	11650000
404167	1	0	5500	11875000
404167	1	0	6000	12150000
404167	1	0	6500	12425000
404167	1	0	7000	12700000
404167	1	0	7500	13025000
404167	1	0	8000	13400000
404167	1	0	8500	13425000
404167	1	0	9000	13350000
404167	1	0	9500	13575000
404167	1	0	10000	13450000
404167	1	0	10500	13575000
404167	1	0	11000	13750000
404167	1	0	11500	13525000
404167	1	0	12000	13150000
404167	1	0	12500	12925000
404167	1	0	13000	12900000
404167	1	0	13500	13125000
404167	1	0	14000	1.3e+07
404167	1	0	14500	12725000
404167	1	0	15000	12400000
324661	1	1	11005	13143750
324661	1	0	5000	11300000
324661	1	0	5500	11875000
324661	1	0	6000	12250000
324661	1	0	6500	12575000
324661	1	0	7000	12850000
324661	1	0	7500	12725000
324661	1	0	8000	12850000
324661	1	0	8500	12825000
324661	1	0	9000	13300000
324661	1	0	9500	13575000
324661	1	0	10000	13600000
324661	1	0	10500	13325000
324661	1	0	11000	13150000
324661	1	0	11500	13125000
324661	1	0	12000	13200000
324661	1	0	12500	13025000
324661	1	0	13000	12700000
324661	1	0	13500	12375000
324661	1	0	14000	12350000
324661	1	0	14500	12025000
324661	1	0	15000	11850000
833669	1	1	11005	13343750
833669	1	0	5000	1.2e+07
833669	1	0	5500	12175000
833669	1	0	6000	12400000
833669	1	0	6500	12325000
833669	1	0	7000	12500000
833669	1	0	7500	12625000
833669	1	0	8000	12900000
833669	1	0	8500	13075000
833669	1	0	9000	13350000
833669	1	0	9500	13175000
833669	1	0	10000	13150000
833669	1	0	10500	13325000
833669	1	0	11000	13300000
833669	1	0	11500	13375000
833669	1	0	12000	13400000
833669	1	0	12500	13475000
833669	1	0	13000	13050000
833669	1	0	13500	12925000
833669	1	0	14000	12850000
833669	1	0	14500	12375000
833669	1	0	15000	12050000
703897	1	1	11005	13493750
703897	1	0	5000	11300000
703897	1	0	5500	11875000
703897	1	0	6000	12150000
703897	1	0	6500	12725000
703897	1	0	7000	12800000
703897	1	0	7500	12925000
703897	1	0	8000	13150000
703897	1	0	8500	13425000
703897	1	0	9000	13400000
703897	1	0	9500	13375000
703897	1	0	10000	13500000
703897	1	0	10500	13575000
703897	1	0	11000	13500000
703897	1	0	11500	13225000
703897	1	0	12000	12850000
703897	1	0	12500	12975000
703897	1	0	13000	12900000
703897	1	0	13500	12775000
703897	1	0	14000	12750000
703897	1	0	14500	12775000
703897	1	0	15000	12600000
991867	1	1	11005	13393750
991867	1	0	5000	11250000
991867	1	0	5500	11525000
991867	1	0	6000	1.2e+07
991867	1	0	6500	11775000
991867	1	0	7000	1.2e+07
991867	1	0	7500	12375000
991867	1	0	8000	12800000
991867	1	0	8500	12825000
991867	1	0	9000	1.3e+07
991867	1	0	9500	13425000
991867	1	0	10000	13550000
991867	1	0	10500	13225000
991867	1	0	11000	13400000
991867	1	0	11500	13425000
991867	1	0	12000	13150000
991867	1	0	12500	13075000
991867	1	0	13000	12750000
991867	1	0	13500	12575000
991867	1	0	14000	12450000
991867	1	0	14500	12475000
991867	1	0	15000	12050000
231709	1	1	11005	13143750
231709	1	0	5000	1.1e+07
231709	1	0	5500	11375000
231709	1	0	6000	1.2e+07
231709	1	0	6500	12325000
231709	1	0	7000	12400000
231709	1	0	7500	12675000
231709	1	0	8000	12750000
231709	1	0	8500	12675000
231709	1	0	9000	12600000
231709	1	0	9500	12525000
231709	1	0	10000	12850000
231709	1	0	10500	13075000
231709	1	0	11000	13100000
231709	1	0	11500	13175000
231709	1	0	12000	12850000
231709	1	0	12500	12725000
231709	1	0	13000	12600000
231709	1	0	13500	12775000
231709	1	0	14000	12600000
231709	1	0	14500	12325000
231709	1	0	15000	12050000
860071	1	1	11005	13443750
860071	1	0	5000	11350000
860071	1	0	5500	11775000
860071	1	0	6000	12500000
860071	1	0	6500	12525000
860071	1	0	7000	12550000
860071	1	0	7500	12825000
860071	1	0	8000	12950000
860071	1	0	8500	13025000
860071	1	0	9000	13050000
860071	1	0	9500	13275000
860071	1	0	10000	13250000
